-3.5088-4.6236i
-4.9296+1.2504i
-4.9043+1.3193i
-4.882+1.395i
-4.8585+1.464i
-4.8382+1.5279i
-4.8255+1.5948i
-4.8099+1.6666i
-4.7806+1.7373i
-4.7489+1.8037i
-4.7343+1.8806i
-4.7166+1.9656i
-4.6967+2.0459i
-4.6774+2.1046i
-4.6698+2.1664i
-4.6479+2.2254i
-4.625+2.2895i
-4.6126+2.3574i
-4.5967+2.4234i
-4.5757+2.4841i
-4.5516+2.5323i
-4.5291+2.5868i
-4.4964+2.6443i
-4.4526+2.6964i
-4.4037+2.7411i
-4.363+2.8037i
-4.3168+2.8598i
-4.2709+2.9167i
-4.237+2.9648i
-4.2059+3.0155i
-4.1672+3.0777i
-4.1298+3.1528i
-4.0944+3.2081i
-4.0564+3.2548i
-4.0187+3.3132i
-3.9903+3.3747i
-3.9644+3.4404i
-3.9349+3.4967i
-3.9088+3.5468i
-3.8732+3.5941i
-3.8439+3.6465i
-3.811+3.6909i
-3.783+3.7384i
-3.747+3.7798i
-3.7128+3.8242i
-3.6672+3.8674i
-3.6212+3.9154i
-3.5867+3.9635i
-3.546+4.0044i
-3.5061+4.0411i
-3.4641+4.0991i
-3.4095+4.1546i
-3.357+4.2058i
-3.3094+4.257i
-3.2658+4.2985i
-3.2354+4.3518i
-3.2039+4.4106i
-3.162+4.4653i
-3.1139+4.5402i
-3.0661+4.6037i
-3.0241+4.6525i
-2.9859+4.7009i
-2.9491+4.7539i
-2.9089+4.7984i
-2.8599+4.8354i
-2.8042+4.8841i
-2.7403+4.9289i
-2.69+4.9782i
-2.6297+5.0247i
-2.5662+5.0524i
-2.5099+5.0841i
-2.4437+5.1384i
-2.3811+5.1974i
-2.3209+5.2418i
-2.2621+5.2795i
-2.2042+5.3154i
-2.1489+5.3481i
-2.0898+5.3859i
-2.0324+5.4253i
-1.9773+5.4575i
-1.9257+5.4919i
-1.871+5.5399i
-1.8204+5.5787i
-1.7647+5.598i
-1.7159+5.6174i
-1.6679+5.6416i
-1.608+5.6682i
-1.551+5.6876i
-1.4951+5.6903i
-1.4278+5.7023i
-1.3663+5.7183i
-1.3026+5.7146i
-1.2321+5.7174i
-1.1741+5.7341i
-1.1105+5.7421i
-1.0484+5.7444i
-0.98781+5.7616i
-0.91859+5.7813i
-0.84395+5.7835i
-0.78055+5.7946i
-0.72622+5.8096i
-0.67266+5.8293i
-0.62045+5.8389i
-0.56862+5.8536i
-0.51847+5.8497i
-0.45846+5.8395i
-0.40417+5.8411i
-0.35018+5.848i
-0.28316+5.8443i
-0.22256+5.8347i
-0.15975+5.8356i
-0.09832+5.8238i
-0.036287+5.8042i
0.034085+5.793i
0.097906+5.7866i
0.15434+5.7823i
0.21712+5.7775i
0.28219+5.78i
0.35513+5.7838i
0.42777+5.7855i
0.48679+5.7954i
0.55292+5.7921i
0.60777+5.7961i
0.66763+5.8024i
0.72432+5.8022i
0.76976+5.8074i
0.81864+5.7936i
0.8786+5.7938i
0.92431+5.7976i
0.97687+5.7843i
1.0261+5.7611i
1.0753+5.7403i
1.1267+5.72i
1.1834+5.6968i
1.2452+5.679i
1.3106+5.6744i
1.3861+5.6596i
1.4527+5.642i
1.5229+5.6319i
1.5912+5.6128i
1.6635+5.6051i
1.7283+5.6012i
1.7904+5.5948i
1.851+5.5898i
1.9064+5.5789i
1.9589+5.5619i
2.0175+5.5332i
2.0753+5.5102i
2.1409+5.502i
2.2098+5.4989i
2.27+5.4865i
2.3385+5.4772i
2.4031+5.4487i
2.4724+5.4196i
2.5409+5.3873i
2.604+5.3525i
2.6642+5.3153i
2.7296+5.2788i
2.7944+5.2504i
2.8562+5.2087i
2.9251+5.174i
2.9901+5.1479i
3.0553+5.1248i
3.1178+5.0906i
3.1774+5.0581i
3.2287+5.0351i
3.2712+4.9955i
3.317+4.9567i
3.3711+4.9347i
3.4319+4.9014i
3.4822+4.8587i
3.5176+4.8111i
3.5523+4.7474i
3.5956+4.6928i
3.6401+4.643i
3.6806+4.587i
3.7156+4.5316i
3.752+4.475i
3.7874+4.4129i
3.826+4.3572i
3.8809+4.3018i
3.9333+4.2478i
3.9697+4.1906i
4.0061+4.1195i
4.0391+4.0556i
4.0771+3.993i
4.1077+3.9281i
4.127+3.8675i
4.1644+3.8146i
4.1988+3.7665i
4.2287+3.7109i
4.2557+3.6521i
4.2774+3.5896i
4.2984+3.5322i
4.3162+3.4725i
4.3268+3.4019i
4.341+3.3328i
4.3545+3.2676i
4.375+3.2008i
4.3894+3.1366i
4.4183+3.0771i
4.4446+3.0017i
4.463+2.9211i
4.4904+2.8369i
4.5198+2.7645i
4.5484+2.6975i
4.5792+2.6366i
4.6103+2.5718i
4.6243+2.509i
4.647+2.4534i
4.6785+2.396i
4.7002+2.3496i
4.711+2.2903i
4.7147+2.2217i
4.7244+2.1593i
4.7418+2.0934i
4.7556+2.017i
4.7643+1.9392i
4.775+1.8663i
4.7822+1.7877i
4.7838+1.6959i
4.792+1.6088i
4.8092+1.5317i
4.8185+1.4592i
4.8274+1.38i
4.8466+1.303i
4.865+1.2182i
4.8845+1.1296i
4.9081+1.0557i
4.9362+0.98436i
4.963+0.91201i
4.9851+0.83526i
4.9976+0.74599i
5.0069+0.66483i
5.0057+0.5899i
5.0011+0.51679i
5.0087+0.43465i
5.0206+0.35308i
5.0331+0.26976i
5.0479+0.19153i
5.0547+0.10722i
5.0553+0.024895i
5.0448-0.051619i
5.041-0.12192i
5.0507-0.20786i
5.0597-0.30357i
5.0599-0.37908i
5.0544-0.44777i
5.054-0.52795i
5.0601-0.60888i
5.0597-0.6918i
5.0627-0.76589i
5.0581-0.83308i
5.0474-0.90844i
5.0328-0.98071i
5.0251-1.046i
5.0233-1.1155i
5.0114-1.1904i
4.999-1.2522i
4.9787-1.3272i
4.9532-1.4042i
4.9283-1.4669i
4.907-1.5272i
4.8859-1.6015i
4.8692-1.6893i
4.841-1.7716i
4.8187-1.8457i
4.8078-1.9178i
4.7889-1.9953i
4.7657-2.061i
4.7507-2.1202i
4.7373-2.1917i
4.7221-2.2712i
4.6983-2.3471i
4.671-2.4127i
4.6485-2.4746i
4.6215-2.5308i
4.5912-2.5723i
4.5597-2.6116i
4.5365-2.657i
4.5103-2.7161i
4.4731-2.7687i
4.438-2.814i
4.395-2.8623i
4.3541-2.9141i
4.3148-2.9795i
4.2759-3.0465i
4.2386-3.1074i
4.1951-3.1617i
4.1498-3.2187i
4.116-3.2779i
4.0896-3.3374i
4.0491-3.3966i
4.0125-3.456i
3.9801-3.5023i
3.9551-3.5493i
3.932-3.6106i
3.9006-3.6595i
3.8618-3.7038i
3.8333-3.7572i
3.7961-3.8079i
3.7563-3.8552i
3.7208-3.8926i
3.6824-3.9427i
3.6352-3.9938i
3.5823-4.0508i
3.5385-4.1002i
3.4992-4.1401i
3.4536-4.1914i
3.4162-4.2538i
3.3838-4.3268i
3.337-4.3898i
3.2806-4.4467i
3.2353-4.5068i
3.1981-4.5648i
3.1551-4.6217i
3.1116-4.6703i
3.072-4.7185i
3.0315-4.7679i
2.9886-4.8111i
2.9351-4.8619i
2.881-4.9142i
2.8265-4.9576i
2.7849-4.9985i
2.742-5.049i
2.6907-5.0908i
2.6317-5.13i
2.5668-5.1694i
2.5101-5.2048i
2.4449-5.2343i
2.3851-5.2688i
2.3184-5.3091i
2.2553-5.3469i
2.2054-5.3806i
2.1481-5.4178i
2.0911-5.4483i
2.0352-5.4725i
1.9831-5.5015i
1.9322-5.5417i
1.8811-5.5744i
1.8401-5.6059i
1.7888-5.6325i
1.7287-5.6518i
1.6564-5.6752i
1.5995-5.6929i
1.5525-5.7089i
1.4868-5.7188i
1.4112-5.7335i
1.3495-5.7454i
1.2843-5.7509i
1.2234-5.7564i
1.1609-5.7629i
1.0958-5.7782i
1.0369-5.7908i
0.97612-5.8041i
0.91538-5.8165i
0.85155-5.8268i
0.79351-5.8474i
0.74191-5.8583i
0.68075-5.8634i
0.62742-5.8694i
0.57689-5.865i
0.51667-5.8636i
0.45786-5.8541i
0.39782-5.8523i
0.34103-5.8603i
0.27627-5.8578i
0.21827-5.8468i
0.15684-5.8395i
0.092581-5.836i
0.026446-5.816i
-0.034316-5.8069i
-0.097037-5.7992i
-0.16403-5.789i
-0.22998-5.7819i
-0.29263-5.7788i
-0.35102-5.7862i
-0.40628-5.7943i
-0.46744-5.7893i
-0.52685-5.7688i
-0.58115-5.7655i
-0.62723-5.7678i
-0.67067-5.7673i
-0.72363-5.766i
-0.77856-5.7577i
-0.82751-5.7578i
-0.88391-5.7528i
-0.9359-5.7481i
-0.99431-5.7421i
-1.0595-5.7264i
-1.1291-5.7172i
-1.2023-5.7105i
-1.2664-5.6929i
-1.335-5.6702i
-1.3968-5.6572i
-1.4585-5.6564i
-1.5276-5.6557i
-1.6061-5.6533i
-1.6813-5.6365i
-1.7509-5.6235i
-1.8263-5.6275i
-1.9002-5.6268i
-1.9635-5.6158i
-2.0215-5.5953i
-2.0762-5.5817i
-2.13-5.5654i
-2.1893-5.5465i
-2.2564-5.5423i
-2.3258-5.5174i
-2.3883-5.4851i
-2.4519-5.4673i
-2.5075-5.435i
-2.5575-5.3884i
-2.6227-5.3431i
-2.6895-5.3034i
-2.7499-5.267i
-2.8137-5.2306i
-2.875-5.1958i
-2.936-5.1622i
-2.9922-5.1218i
-3.0482-5.0828i
-3.1024-5.0526i
-3.1537-5.0308i
-3.2061-4.997i
-3.2499-4.955i
-3.2932-4.9229i
-3.3344-4.884i
-3.3866-4.8448i
-3.4271-4.7989i
-3.4627-4.7561i
-3.5063-4.7029i
-3.5481-4.649i
-3.5886-4.5982i
-3.6333-4.5478i
-3.673-4.4914i
-3.7203-4.4434i
-3.7663-4.3899i
-3.8115-4.3373i
-3.8553-4.2895i
-3.8966-4.2426i
-3.9406-4.2001i
-3.9829-4.146i
-4.0144-4.1001i
-4.0429-4.0484i
-4.0757-3.9825i
-4.1087-3.9194i
-4.1364-3.8598i
-4.1609-3.8121i
-4.1879-3.763i
-4.2114-3.7058i
-4.2457-3.654i
-4.2689-3.5888i
-4.2778-3.5171i
-4.2937-3.4497i
-4.3054-3.3761i
-4.3288-3.3121i
-4.3553-3.2383i
-4.3839-3.1646i
-4.4144-3.0832i
-4.4412-3.0139i
-4.4657-2.9378i
-4.4833-2.8611i
-4.4986-2.7889i
-4.5224-2.7098i
-4.5523-2.6375i
-4.577-2.5614i
-4.5931-2.4924i
-4.6159-2.4361i
-4.6334-2.3813i
-4.6459-2.3187i
-4.6603-2.2557i
-4.6773-2.2019i
-4.6956-2.1331i
-4.703-2.0574i
-4.7152-1.9839i
-4.721-1.9042i
-4.7375-1.8295i
-4.7558-1.7589i
-4.7837-1.688i
-4.8197-1.6035i
-4.8286-1.5202i
-4.8259-1.4514i
-4.8427-1.3738i
-4.8676-1.2978i
-4.8903-1.2252i
-4.9131-1.155i
-4.9385-1.0851i
-4.9631-1.0071i
-4.9801-0.92686i
-4.9903-0.85443i
-4.9955-0.79422i
-4.9993-0.70639i
-5.0062-0.61618i
-5.0189-0.54351i
-5.0401-0.47377i
-5.0474-0.39619i
-5.0424-0.30863i
-5.0476-0.21492i
-5.0531-0.11885i
-5.0631-0.028295i
-5.065+0.060688i
-5.0586+0.15002i
-5.0579+0.23351i
-5.0536+0.32268i
-5.0643+0.40233i
-5.0705+0.4763i
-5.0786+0.55464i
-5.0833+0.63596i
-5.0872+0.71274i
-5.0774+0.78787i
-5.0715+0.8545i
-5.0643+0.92211i
-5.0485+0.99711i
-5.0395+1.066i
-5.0337+1.1331i
-5.0151+1.2052i
-4.9809+1.2777i
-4.9675+1.3423i
-4.9547+1.4128i
-4.9445+1.4785i
-4.9282+1.555i
-4.9035+1.6289i
-4.8791+1.7029i
-4.8525+1.7739i
-4.8342+1.846i
-4.8114+1.9142i
-4.7826+1.9795i
-4.7608+2.0464i
-4.7366+2.111i
-4.7194+2.1739i
-4.7076+2.2311i
-4.6973+2.296i
-4.673+2.3641i
-4.6449+2.4188i
-4.6097+2.4739i
-4.5708+2.5246i
-4.5344+2.5818i
-4.5016+2.649i
-4.4748+2.7094i
-4.437+2.7625i
-4.3958+2.8149i
-4.3506+2.8872i
-4.3143+2.958i
-4.2806+3.0204i
-4.2471+3.0836i
-4.2174+3.1526i
-4.1719+3.227i
-4.1281+3.2913i
-4.1038+3.3461i
-4.0864+3.4017i
-4.0595+3.4585i
-4.0218+3.5231i
-3.99+3.5648i
-3.9611+3.6143i
-3.9279+3.6616i
-3.8997+3.7132i
-3.8625+3.7642i
-3.8216+3.8033i
-3.7822+3.8456i
-3.7432+3.8893i
-3.7+3.9436i
-3.6467+3.996i
-3.5918+4.042i
-3.541+4.0953i
-3.5098+4.1478i
-3.4747+4.1975i
-3.4314+4.264i
-3.385+4.3261i
-3.3322+4.376i
-3.2861+4.4279i
-3.2403+4.4836i
-3.1915+4.5491i
-3.1539+4.614i
-3.1074+4.6691i
-3.0677+4.7136i
-3.0178+4.7536i
-2.9738+4.808i
-2.9305+4.8531i
-2.8714+4.8944i
-2.816+4.9503i
-2.7582+4.9949i
-2.7063+5.0351i
-2.6502+5.0809i
-2.5893+5.1402i
-2.5244+5.1851i
-2.4649+5.2281i
-2.3987+5.263i
-2.3355+5.2965i
-2.2809+5.3482i
-2.2159+5.3997i
-2.1585+5.4454i
-2.1055+5.4829i
-2.052+5.514i
-1.9988+5.543i
-1.9523+5.5792i
-1.9065+5.6235i
-1.8474+5.6501i
-1.7808+5.6682i
-1.7247+5.6854i
-1.6751+5.7077i
-1.6182+5.7271i
-1.5592+5.7424i
-1.4979+5.7501i
-1.4317+5.7602i
-1.3639+5.7723i
-1.2954+5.7779i
-1.2289+5.7736i
-1.1656+5.7888i
-1.1009+5.8034i
-1.0298+5.8023i
-0.95977+5.8093i
-0.90233+5.8202i
-0.83846+5.8298i
-0.77814+5.8481i
-0.72616+5.8606i
-0.67589+5.8751i
-0.62876+5.8969i
-0.58264+5.9029i
-0.53726+5.895i
-0.48275+5.8997i
-0.4254+5.903i
-0.36094+5.9064i
-0.28777+5.8982i
-0.2239+5.8864i
-0.15607+5.8807i
-0.092828+5.8786i
-0.032252+5.8729i
0.044332+5.8607i
0.11192+5.8517i
0.18117+5.8475i
0.25619+5.8357i
0.31324+5.8333i
0.36882+5.8285i
0.44543+5.816i
0.51511+5.8316i
0.58439+5.8522i
0.64926+5.8655i
0.70216+5.8753i
0.75001+5.8727i
0.79846+5.8664i
0.84577+5.8557i
0.88548+5.845i
0.93627+5.8354i
0.99015+5.818i
1.0525+5.8034i
1.1135+5.784i
1.1812+5.776i
1.237+5.7602i
1.3009+5.7394i
1.3679+5.7215i
1.4219+5.697i
1.4767+5.6772i
1.5456+5.6594i
1.6238+5.6435i
1.6908+5.633i
1.7586+5.6304i
1.8161+5.629i
1.8756+5.6342i
1.9463+5.6288i
2.0187+5.6224i
2.0878+5.6069i
2.1471+5.595i
2.2083+5.5835i
2.2691+5.558i
2.3253+5.5305i
2.3886+5.5012i
2.4549+5.4672i
2.5154+5.4324i
2.5835+5.3967i
2.6532+5.3603i
2.7109+5.3329i
2.771+5.2969i
2.8333+5.2699i
2.8967+5.2309i
2.9618+5.1987i
3.0265+5.1699i
3.0962+5.1377i
3.1563+5.1184i
3.2119+5.0845i
3.2701+5.0393i
3.3148+5.0013i
3.3615+4.9692i
3.4015+4.9336i
3.4444+4.8885i
3.4895+4.8352i
3.5354+4.7854i
3.5905+4.7391i
3.6386+4.6879i
3.6789+4.632i
3.7163+4.5741i
3.7502+4.5266i
3.792+4.4809i
3.8259+4.4069i
3.8555+4.3284i
3.9081+4.27i
3.9451+4.2176i
3.973+4.1729i
4.0079+4.1128i
4.0455+4.0477i
4.0928+3.9907i
4.1292+3.9351i
4.1566+3.8889i
4.1845+3.8295i
4.2149+3.7631i
4.2399+3.6994i
4.2456+3.6369i
4.2625+3.5702i
4.288+3.5056i
4.3096+3.4472i
4.3297+3.3822i
4.3495+3.3118i
4.3691+3.2381i
4.3837+3.1681i
4.4046+3.0979i
4.4234+3.0186i
4.4496+2.9357i
4.4816+2.8791i
4.5051+2.8167i
4.5272+2.7469i
4.5557+2.6742i
4.5859+2.6009i
4.6042+2.54i
4.6253+2.4875i
4.6541+2.4343i
4.6742+2.3823i
4.6928+2.3185i
4.7102+2.2516i
4.7237+2.1838i
4.7321+2.1095i
4.7409+2.0305i
4.75+1.9518i
4.7622+1.875i
4.7672+1.7911i
4.7868+1.7116i
4.811+1.6362i
4.8238+1.5562i
4.8292+1.469i
4.8467+1.3801i
4.8608+1.3007i
4.8715+1.2133i
4.8894+1.1215i
4.906+1.0201i
4.9342+0.9495i
4.9688+0.88339i
4.9963+0.81308i
5.0135+0.7492i
5.0327+0.67991i
5.0497+0.60387i
5.0545+0.52113i
5.0494+0.43929i
5.0465+0.35553i
5.04+0.27577i
5.0432+0.20503i
5.0556+0.12471i
5.0585+0.042622i
5.0565-0.039585i
5.0608-0.13136i
5.0729-0.21907i
5.0733-0.30478i
5.0733-0.38307i
5.0788-0.4601i
5.0832-0.54205i
5.0897-0.62659i
5.0848-0.69606i
5.0773-0.76454i
5.0606-0.83545i
5.0489-0.90385i
5.0372-0.97021i
5.0227-1.0486i
5.0132-1.119i
5.0061-1.1838i
5.0105-1.2494i
4.9913-1.3171i
4.9677-1.3946i
4.9356-1.4649i
4.9216-1.541i
4.9014-1.6224i
4.8818-1.7038i
4.8634-1.7849i
4.8386-1.8594i
4.8082-1.929i
4.7916-2.0014i
4.7727-2.0803i
4.7542-2.1518i
4.7363-2.2182i
4.7166-2.2893i
4.6905-2.3501i
4.6705-2.4074i
4.667-2.462i
4.6462-2.5148i
4.6126-2.5658i
4.5717-2.6136i
4.5327-2.6637i
4.4997-2.7115i
4.4538-2.7651i
4.4202-2.822i
4.3809-2.8795i
4.3432-2.9487i
4.3076-3.0035i
4.2685-3.0574i
4.2325-3.1211i
4.1957-3.177i
4.1536-3.2371i
4.1165-3.2997i
4.0824-3.3594i
4.0514-3.4188i
4.0183-3.4749i
3.9834-3.5394i
3.9594-3.5907i
3.9411-3.6341i
3.8961-3.6812i
3.8526-3.7206i
3.8192-3.758i
3.7816-3.8136i
3.7296-3.8612i
3.6829-3.9109i
3.6535-3.9615i
3.616-4.0108i
3.5718-4.0736i
3.5166-4.1229i
3.4625-4.179i
3.4178-4.2396i
3.3802-4.291i
3.3331-4.3429i
3.2869-4.4086i
3.242-4.4805i
3.194-4.5414i
3.1496-4.6003i
3.0991-4.6598i
3.0578-4.7215i
3.0186-4.7742i
2.9737-4.8201i
2.9244-4.8795i
2.8806-4.9283i
2.8292-4.9733i
2.7743-5.0155i
2.7182-5.0495i
2.6587-5.0823i
2.5988-5.1186i
2.5424-5.161i
2.4875-5.2012i
2.4403-5.2314i
2.3785-5.2522i
2.3137-5.2907i
2.2497-5.3479i
2.1925-5.39i
2.1346-5.4194i
2.0776-5.4483i
2.0216-5.4889i
1.9664-5.5272i
1.9127-5.558i
1.8494-5.5749i
1.8003-5.5984i
1.7485-5.6259i
1.6929-5.649i
1.637-5.662i
1.5785-5.6644i
1.5214-5.6746i
1.4529-5.6832i
1.3894-5.7001i
1.328-5.7185i
1.2678-5.7399i
1.2043-5.7582i
1.1402-5.7683i
1.0712-5.7735i
1.0071-5.7797i
0.93817-5.7959i
0.86643-5.8125i
0.80793-5.8392i
0.74848-5.8652i
0.69143-5.8737i
0.64083-5.8746i
0.57968-5.878i
0.51982-5.882i
0.45791-5.8878i
0.39123-5.8905i
0.33617-5.8886i
0.28676-5.891i
0.23299-5.8725i
0.17305-5.8546i
0.11148-5.8451i
0.049946-5.8287i
-0.015657-5.817i
-0.077052-5.8123i
-0.14095-5.809i
-0.21501-5.7949i
-0.28405-5.7806i
-0.34596-5.7744i
-0.40294-5.7763i
-0.47017-5.767i
-0.52973-5.7525i
-0.5921-5.7357i
-0.64991-5.7373i
-0.70775-5.7429i
-0.76279-5.7428i
-0.80608-5.7459i
-0.86087-5.7495i
-0.91184-5.7473i
-0.9606-5.7305i
-1.0136-5.7127i
-1.0836-5.6913i
-1.1569-5.6815i
-1.2223-5.6745i
-1.2814-5.667i
-1.3412-5.6603i
-1.4002-5.6436i
-1.4574-5.6349i
-1.5097-5.6238i
-1.5727-5.6156i
-1.6418-5.604i
-1.7218-5.5867i
-1.8069-5.5713i
-1.885-5.571i
-1.9464-5.5706i
-2.0178-5.5685i
-2.0835-5.556i
-2.1476-5.5467i
-2.2013-5.5355i
-2.2606-5.5211i
-2.3334-5.5099i
-2.4079-5.485i
-2.4644-5.4553i
-2.5201-5.4212i
-2.5659-5.3783i
-2.6218-5.3365i
-2.6866-5.2926i
-2.7457-5.2462i
-2.8008-5.2003i
-2.8604-5.1597i
-2.9285-5.1314i
-2.9886-5.1022i
-3.0445-5.0605i
-3.1038-5.0223i
-3.1683-4.9892i
-3.2281-4.9459i
-3.2839-4.9041i
-3.3342-4.872i
-3.3829-4.8386i
-3.4189-4.7969i
-3.4571-4.7423i
-3.4924-4.6895i
-3.5245-4.642i
-3.5711-4.6015i
-3.6187-4.5573i
-3.6521-4.4991i
-3.6868-4.4393i
-3.7242-4.3844i
-3.7631-4.3275i
-3.8094-4.273i
-3.8518-4.224i
-3.892-4.167i
-3.9485-4.112i
-4.0033-4.064i
-4.0546-4.017i
-4.0933-3.966i
-4.1211-3.9092i
-4.1454-3.8506i
-4.1617-3.8004i
-4.1938-3.7565i
-4.2258-3.6942i
-4.2489-3.6327i
-4.2743-3.5757i
-4.2961-3.5224i
-4.3127-3.4643i
-4.3393-3.3948i
-4.3568-3.3229i
-4.3694-3.2464i
-4.3938-3.176i
-4.4176-3.1055i
-4.4462-3.0259i
-4.4681-2.9377i
-4.4824-2.8664i
-4.4991-2.7964i
-4.5172-2.7181i
-4.5321-2.6454i
-4.5524-2.5755i
-4.5816-2.5055i
-4.61-2.4503i
-4.6327-2.3917i
-4.6511-2.3159i
-4.6691-2.2497i
-4.6819-2.1808i
-4.7025-2.1148i
-4.7295-2.0508i
-4.7438-1.9843i
-4.7451-1.9095i
-4.7564-1.8379i
-4.7647-1.7816i
-4.7737-1.7137i
-4.7974-1.6271i
-4.806-1.5384i
-4.818-1.4645i
-4.8271-1.3946i
-4.832-1.3276i
-4.85-1.2497i
-4.8676-1.1648i
-4.8942-1.0915i
-4.9227-1.016i
-4.9362-0.94104i
-4.9608-0.86723i
-4.9781-0.79208i
-4.9949-0.71764i
-5.0073-0.64252i
-5.0143-0.57018i
-5.0332-0.49426i
-5.0459-0.40507i
-5.0524-0.3152i
-5.0567-0.23292i
-5.0593-0.15118i
-5.0608-0.058479i
-5.0528+0.02573i
-5.0538+0.10333i
-5.057+0.18671i
-5.0406+0.26731i
-5.0284+0.35263i
-5.0304+0.43443i
-5.0335+0.51952i
-5.0334+0.60756i
-5.0417+0.69371i
-5.0311+0.77181i
-5.0178+0.8492i
-5.0201+0.92667i
-5.0151+1.0107i
-5.0023+1.0858i
-4.9928+1.1462i
-4.9836+1.2116i
-4.9714+1.276i
-4.9611+1.3351i
-4.9443+1.4009i
-4.924+1.4664i
-4.9083+1.5392i
-4.8781+1.6195i
-4.8527+1.6889i
-4.8311+1.7652i
-4.8033+1.8407i
-4.7896+1.9081i
-4.7696+1.982i
-4.7453+2.054i
-4.7243+2.1244i
-4.7078+2.1987i
-4.688+2.2699i
-4.656+2.3395i
-4.6263+2.4i
-4.6025+2.4653i
-4.5744+2.5274i
-4.5442+2.588i
-4.5181+2.6407i
-4.4934+2.6931i
-4.4624+2.7473i
-4.422+2.7951i
-4.3832+2.8426i
-4.3525+2.8932i
-4.3138+2.9423i
-4.2706+3.0042i
-4.2326+3.0632i
-4.1946+3.128i
-4.16+3.1873i
-4.1258+3.2447i
-4.0913+3.3124i
-4.0499+3.3695i
-4.016+3.424i
-3.9841+3.4881i
-3.9514+3.5582i
-3.9255+3.6224i
-3.8889+3.6732i
-3.857+3.7272i
-3.8302+3.7844i
-3.8025+3.8371i
-3.7702+3.8801i
-3.7344+3.9171i
-3.6879+3.9465i
-3.6378+3.9833i
-3.5843+4.0313i
-3.5318+4.0787i
-3.4885+4.1233i
-3.4524+4.1663i
-3.408+4.2104i
-3.3514+4.2618i
-3.2928+4.3138i
-3.2463+4.37i
-3.2129+4.4258i
-3.1767+4.494i
-3.1268+4.5559i
-3.0845+4.6146i
-3.0481+4.6775i
-2.9934+4.7206i
-2.9341+4.7683i
-2.8811+4.8186i
-2.833+4.8672i
-2.7891+4.9148i
-2.7396+4.969i
-2.6812+5.0249i
-2.632+5.0708i
-2.5839+5.1141i
-2.5362+5.1589i
-2.4833+5.1912i
-2.4138+5.2235i
-2.3433+5.2577i
-2.2833+5.2873i
-2.2174+5.3294i
-2.1521+5.37i
-2.084+5.4137i
-2.0207+5.4688i
-1.9674+5.5023i
-1.9107+5.5262i
-1.8542+5.5584i
-1.7948+5.6003i
-1.7446+5.6417i
-1.7032+5.673i
-1.6509+5.6966i
-1.5849+5.708i
-1.5218+5.7089i
-1.47+5.7144i
-1.4168+5.7219i
-1.3566+5.7345i
-1.3011+5.7455i
-1.2343+5.749i
-1.1642+5.755i
-1.0979+5.7591i
-1.0339+5.7748i
-0.96775+5.7866i
-0.90539+5.796i
-0.83235+5.8011i
-0.76455+5.8036i
-0.70901+5.8031i
-0.64976+5.8013i
-0.5873+5.8045i
-0.52919+5.8145i
-0.47278+5.8331i
-0.40925+5.8412i
-0.35847+5.8432i
-0.30795+5.8511i
-0.24857+5.8496i
-0.19087+5.8456i
-0.13267+5.8403i
-0.068453+5.8329i
-0.0090075+5.8161i
0.049584+5.804i
0.1011+5.7951i
0.15143+5.7803i
0.21845+5.7782i
0.29789+5.7694i
0.37868+5.7561i
