1.4555+6.4379i
1.5204+6.4155i
1.5784+6.3893i
1.6351+6.3663i
1.6986+6.3403i
1.7565+6.3092i
1.8092+6.2733i
1.8718+6.2471i
1.9336+6.2057i
1.9917+6.1611i
2.0621+6.1237i
2.1282+6.0869i
2.1857+6.0423i
2.2405+6.0026i
2.3108+5.9664i
2.3724+5.9213i
2.4366+5.8791i
2.4996+5.8472i
2.562+5.8073i
2.6263+5.775i
2.6944+5.7451i
2.7504+5.7042i
2.8047+5.6657i
2.8614+5.6391i
2.9142+5.6169i
2.9685+5.5884i
3.0185+5.5617i
3.0714+5.5302i
3.1297+5.4872i
3.1769+5.4273i
3.2216+5.3848i
3.2791+5.3514i
3.3358+5.2983i
3.3877+5.246i
3.4487+5.2016i
3.5158+5.1566i
3.5814+5.1127i
3.6435+5.0659i
3.7036+5.0248i
3.7778+5.0017i
3.8486+4.9753i
3.9132+4.9426i
3.9685+4.8967i
4.0269+4.8526i
4.0973+4.806i
4.1608+4.7667i
4.2196+4.7275i
4.2757+4.6851i
4.3383+4.6439i
4.3862+4.5954i
4.4249+4.5426i
4.4723+4.4863i
4.519+4.4204i
4.5642+4.357i
4.6106+4.2957i
4.6664+4.2442i
4.7097+4.182i
4.7429+4.1056i
4.795+4.0419i
4.8368+3.9645i
4.8656+3.8755i
4.8975+3.7965i
4.9476+3.7371i
5.0078+3.6687i
5.0559+3.592i
5.0924+3.5275i
5.1278+3.4554i
5.1704+3.3842i
5.207+3.3146i
5.2389+3.2529i
5.2702+3.1933i
5.2983+3.1241i
5.3174+3.0462i
5.3352+2.9644i
5.3693+2.888i
5.393+2.808i
5.4136+2.7331i
5.4455+2.666i
5.4704+2.5902i
5.4941+2.515i
5.516+2.4259i
5.5444+2.338i
5.5687+2.2607i
5.5892+2.1908i
5.6059+2.1112i
5.6306+2.0288i
5.6612+1.9541i
5.6791+1.8743i
5.696+1.7893i
5.71+1.7196i
5.7246+1.6466i
5.738+1.5781i
5.7518+1.5126i
5.7476+1.4308i
5.7355+1.3469i
5.7398+1.2706i
5.7515+1.1978i
5.7538+1.1197i
5.754+1.0336i
5.7492+0.94413i
5.7451+0.85518i
5.7428+0.76311i
5.7364+0.66201i
5.7386+0.56824i
5.742+0.48805i
5.7366+0.40138i
5.7326+0.31372i
5.737+0.22409i
5.7521+0.13919i
5.7655+0.055408i
5.7591-0.032007i
5.7508-0.10768i
5.7475-0.19861i
5.7356-0.28045i
5.7207-0.35354i
5.7092-0.43206i
5.7122-0.50048i
5.7106-0.58122i
5.6991-0.66042i
5.696-0.73179i
5.6839-0.81678i
5.6704-0.89386i
5.6574-0.97423i
5.6385-1.0621i
5.6249-1.1524i
5.6161-1.2465i
5.6041-1.3334i
5.5862-1.4306i
5.5665-1.527i
5.5546-1.6126i
5.5616-1.6958i
5.5615-1.7793i
5.5449-1.8703i
5.5306-1.9628i
5.523-2.0461i
5.5083-2.1267i
5.5042-2.2027i
5.4954-2.2785i
5.4743-2.3536i
5.4413-2.4327i
5.4041-2.5086i
5.3747-2.5908i
5.3499-2.6799i
5.3118-2.7658i
5.2791-2.8382i
5.2554-2.9201i
5.222-3.01i
5.192-3.0903i
5.1689-3.1845i
5.1304-3.2748i
5.0896-3.3534i
5.0545-3.427i
5.0114-3.5139i
4.9794-3.5935i
4.9413-3.6541i
4.9033-3.7256i
4.8711-3.8015i
4.8389-3.8769i
4.7971-3.9399i
4.7525-3.9868i
4.7044-4.0394i
4.6452-4.0976i
4.5819-4.1555i
