0.41555+9.1796i
0.51964+9.1714i
0.62387+9.1595i
0.71938+9.1659i
0.82044+9.1729i
0.92793+9.1843i
1.0301+9.1836i
1.1304+9.1825i
1.2291+9.1968i
1.3268+9.2096i
1.4226+9.2008i
1.5243+9.1931i
1.6282+9.1897i
1.722+9.1646i
1.8135+9.1254i
1.901+9.0831i
1.9867+9.05i
2.0747+9.0302i
2.1584+8.9905i
2.2575+8.9594i
2.3565+8.9262i
2.4417+8.8715i
2.5358+8.8281i
2.626+8.7958i
2.7162+8.7544i
2.8113+8.7161i
2.9108+8.6698i
3.0085+8.6187i
3.1033+8.5556i
3.1988+8.5086i
3.2922+8.475i
3.3946+8.4346i
3.4893+8.3839i
3.5784+8.3298i
3.6697+8.2704i
3.7648+8.1927i
3.8553+8.1389i
3.9406+8.0913i
4.0159+8.0398i
4.0986+7.9749i
4.1662+7.8997i
4.2375+7.8268i
4.3231+7.7666i
4.4106+7.713i
4.5011+7.6446i
4.5849+7.5832i
4.6732+7.5279i
4.7559+7.4428i
4.8413+7.3643i
4.9071+7.2944i
4.9862+7.2289i
5.0788+7.1582i
5.1585+7.094i
5.2371+7.044i
5.3176+6.9742i
5.3845+6.8827i
5.4518+6.804i
5.5327+6.752i
5.6122+6.6999i
5.6863+6.6358i
5.7506+6.5614i
5.8086+6.4726i
5.8692+6.3926i
5.9372+6.3147i
6.0063+6.2305i
6.053+6.1301i
6.1045+6.0267i
6.1638+5.9434i
6.2199+5.8598i
6.2822+5.759i
6.3485+5.6673i
6.4139+5.577i
6.4805+5.4947i
6.547+5.416i
6.6149+5.3332i
6.6715+5.2559i
6.7429+5.1783i
6.8136+5.0922i
6.8782+5.0002i
6.9286+4.906i
6.9596+4.8074i
6.9942+4.709i
7.0487+4.6151i
7.108+4.5281i
7.1646+4.4453i
7.2103+4.3526i
7.2605+4.2436i
7.3111+4.1432i
7.3626+4.0604i
7.4162+3.9821i
7.4673+3.8965i
7.5212+3.8053i
7.5689+3.7029i
7.621+3.6014i
7.6689+3.4915i
7.7109+3.399i
7.7616+3.3097i
7.8002+3.2015i
7.8332+3.0895i
7.8541+2.9736i
7.8891+2.8857i
7.9294+2.8055i
7.9523+2.7081i
7.9803+2.6079i
8.0142+2.4988i
8.0371+2.3956i
8.0569+2.3009i
8.0747+2.2022i
8.0817+2.0844i
8.0949+1.9681i
8.1209+1.8602i
8.1329+1.7422i
8.1429+1.6368i
8.1606+1.5211i
8.1703+1.399i
8.1755+1.2652i
8.1711+1.1338i
8.1715+1.019i
8.185+0.90068i
8.1918+0.78979i
8.1881+0.67062i
8.1867+0.53902i
8.1957+0.41799i
8.193+0.29962i
8.191+0.19657i
8.1887+0.097944i
8.1778-0.017699i
8.1643-0.12677i
8.1371-0.23821i
8.1266-0.33897i
8.1123-0.44583i
8.0951-0.55995i
8.0697-0.66231i
8.0452-0.76558i
8.0222-0.87873i
8.0028-0.99056i
7.9794-1.1112i
7.9522-1.2277i
7.9297-1.3477i
7.907-1.4548i
7.8853-1.5591i
7.8666-1.6769i
7.8531-1.7933i
7.8385-1.8968i
7.8166-2.0032i
7.7801-2.1123i
7.751-2.219i
7.7253-2.328i
7.684-2.4325i
7.6575-2.5334i
7.6371-2.6477i
7.5956-2.7483i
7.5419-2.8454i
7.5073-2.948i
7.4701-3.0569i
7.4248-3.1693i
7.3857-3.2861i
7.3532-3.4025i
7.3122-3.5072i
7.2555-3.6108i
7.2052-3.7246i
7.1462-3.8312i
7.0969-3.9317i
7.0625-4.0459i
7.0324-4.168i
6.9933-4.2789i
6.9471-4.3781i
6.9136-4.487i
6.876-4.6048i
6.8294-4.7213i
6.7795-4.816i
6.7341-4.9025i
6.6905-5.0014i
6.6493-5.0979i
6.6004-5.19i
6.5474-5.2844i
6.4866-5.3789i
6.4388-5.4894i
6.3877-5.5821i
6.3229-5.6614i
6.2561-5.7581i
6.1885-5.864i
6.1255-5.9503i
6.0638-6.0372i
6.0005-6.1349i
5.9238-6.2341i
5.8678-6.3214i
5.8115-6.3972i
5.7472-6.4829i
5.6755-6.577i
5.6032-6.6736i
5.5304-6.749i
5.4609-6.8198i
5.3839-6.898i
5.3067-6.979i
5.2313-7.0465i
5.1536-7.0997i
5.0814-7.1748i
5.0007-7.2502i
4.9192-7.3106i
4.8402-7.3779i
4.7546-7.4464i
4.6685-7.5104i
4.5794-7.5798i
4.5002-7.6646i
4.4097-7.7284i
4.3234-7.7911i
4.2336-7.8623i
4.1512-7.9314i
4.0661-8.0037i
3.9762-8.0709i
3.8837-8.1186i
3.7907-8.1678i
3.7146-8.2179i
3.6304-8.2784i
3.5372-8.33i
3.4457-8.3635i
3.3482-8.3996i
3.2634-8.4544i
3.1793-8.5055i
3.0827-8.5228i
2.986-8.5444i
2.9009-8.5802i
2.8083-8.6091i
2.715-8.6322i
2.6158-8.6629i
2.5128-8.6878i
2.4213-8.7172i
2.3302-8.7481i
2.2266-8.7617i
2.1276-8.7919i
2.027-8.8376i
1.9303-8.8779i
1.8408-8.8968i
1.7461-8.919i
1.6613-8.9536i
1.5672-8.9828i
1.4717-8.999i
1.3763-9.0167i
1.2779-9.0255i
1.1769-9.0291i
1.0858-9.0445i
0.99215-9.0583i
0.89786-9.0733i
0.80402-9.0835i
0.7076-9.0999i
0.60935-9.1225i
0.50382-9.1449i
0.40541-9.1554i
0.30254-9.171i
0.19408-9.1838i
0.082148-9.2024i
-0.02823-9.2137i
-0.13391-9.226i
-0.24828-9.2537i
-0.36241-9.27i
-0.46868-9.2713i
-0.57309-9.2701i
-0.66295-9.2726i
-0.75674-9.275i
-0.85162-9.278i
-0.94837-9.2821i
-1.0306-9.2781i
-1.1164-9.2658i
-1.2188-9.2467i
-1.3145-9.2294i
-1.4053-9.2005i
-1.5099-9.1733i
-1.6159-9.1572i
-1.7081-9.1288i
-1.7952-9.0947i
-1.8968-9.082i
-2.0128-9.0558i
-2.1142-9.0252i
-2.1958-8.9727i
-2.2886-8.9336i
-2.3908-8.905i
-2.4941-8.869i
-2.5938-8.8433i
-2.697-8.81i
-2.7888-8.7662i
-2.8725-8.715i
-2.9524-8.6877i
-3.0354-8.6456i
-3.1392-8.5991i
-3.2367-8.5511i
-3.3261-8.4966i
-3.4169-8.4538i
-3.507-8.4057i
-3.5917-8.3393i
-3.678-8.27i
-3.7618-8.2122i
-3.8572-8.1746i
-3.9497-8.1182i
-4.0363-8.0653i
-4.1221-8.0192i
-4.2104-7.958i
-4.2994-7.8936i
-4.395-7.8377i
-4.4868-7.7691i
-4.5734-7.7028i
-4.6632-7.646i
-4.7602-7.5903i
-4.8416-7.5126i
-4.9165-7.4458i
-4.9895-7.3764i
-5.058-7.3058i
-5.1187-7.2445i
-5.1865-7.1853i
-5.2569-7.1117i
-5.318-7.0161i
-5.388-6.929i
-5.4463-6.8471i
-5.5011-6.7684i
-5.5668-6.6855i
-5.6434-6.6007i
-5.7221-6.518i
-5.7897-6.438i
-5.8548-6.3493i
-5.9305-6.2729i
-6.0052-6.1975i
-6.0718-6.11i
-6.1371-6.0276i
-6.1945-5.9457i
-6.2443-5.8587i
-6.303-5.7827i
-6.3647-5.7074i
-6.4233-5.6245i
-6.4832-5.5516i
-6.5386-5.476i
-6.598-5.3924i
-6.6516-5.2947i
-6.7027-5.194i
-6.7543-5.1036i
-6.8145-5.0247i
-6.8863-4.9509i
-6.9616-4.8676i
-7.0209-4.7844i
-7.0792-4.7008i
-7.1397-4.6047i
-7.2005-4.5016i
-7.2545-4.3944i
-7.3163-4.2974i
-7.3844-4.2127i
-7.4589-4.1193i
-7.5193-4.0306i
-7.5705-3.944i
-7.6134-3.8694i
-7.6701-3.7902i
-7.7188-3.6963i
-7.7518-3.5846i
-7.791-3.4725i
-7.8312-3.3774i
-7.8635-3.2778i
-7.8814-3.1785i
-7.9056-3.0885i
-7.9362-2.9942i
-7.9623-2.8994i
-7.9789-2.7917i
-8.0025-2.6713i
-8.0335-2.5525i
-8.0685-2.432i
-8.097-2.3222i
-8.1151-2.2039i
-8.129-2.0812i
-8.1399-1.9622i
-8.157-1.8431i
-8.1825-1.7269i
-8.1958-1.6231i
-8.2135-1.5182i
-8.2189-1.4098i
-8.2252-1.305i
-8.2348-1.1844i
-8.2371-1.0692i
-8.238-0.95876i
-8.2324-0.84366i
-8.225-0.73571i
-8.2116-0.63166i
-8.2111-0.52565i
-8.2147-0.41207i
-8.211-0.30622i
-8.1917-0.20014i
-8.1838-0.073173i
-8.1764+0.049953i
-8.1653+0.17008i
-8.1616+0.29151i
-8.1669+0.41369i
-8.167+0.52601i
-8.1487+0.63589i
-8.1333+0.75306i
-8.1105+0.87099i
-8.093+0.9819i
-8.0793+1.0859i
-8.0663+1.1912i
-8.0409+1.2931i
-8.0238+1.3998i
-8.005+1.5098i
-7.9735+1.6197i
-7.949+1.7257i
-7.9105+1.8273i
-7.8761+1.9408i
-7.8601+2.0445i
-7.8307+2.1535i
-7.7924+2.2648i
-7.7607+2.3747i
-7.7172+2.4928i
-7.6734+2.6156i
-7.6377+2.7423i
-7.6131+2.8619i
-7.579+2.9785i
-7.5429+3.0963i
-7.5061+3.2028i
-7.4524+3.3094i
-7.4174+3.4191i
-7.3778+3.5294i
-7.3352+3.6356i
-7.297+3.7524i
-7.2578+3.8592i
-7.2133+3.9615i
-7.1684+4.0548i
-7.1146+4.1483i
-7.0626+4.2566i
-7.0146+4.3637i
-6.9764+4.4744i
-6.9273+4.5753i
-6.8644+4.6853i
-6.8088+4.7893i
-6.7637+4.9032i
-6.7256+5.0235i
-6.6727+5.1343i
-6.6124+5.235i
-6.5575+5.3337i
-6.5165+5.4241i
-6.4604+5.5283i
-6.392+5.6436i
-6.3332+5.753i
-6.2941+5.8539i
-6.2474+5.9407i
-6.1944+6.0242i
-6.1347+6.1295i
-6.0576+6.222i
-5.996+6.2936i
-5.9276+6.3553i
-5.8531+6.4328i
