5.0075-1.4058i
-4.8211-1.6968i
-4.8481-1.6085i
-4.8716-1.519i
-4.9087-1.4428i
-4.9397-1.3807i
-4.9526-1.31i
-4.9727-1.2305i
-5.0038-1.1525i
-5.0329-1.0846i
-5.0424-1.0198i
-5.0435-0.95475i
-5.0503-0.88297i
-5.0676-0.80419i
-5.0754-0.72264i
-5.0828-0.64995i
-5.0867-0.57335i
-5.0846-0.49442i
-5.0778-0.40493i
-5.0836-0.3158i
-5.0885-0.23913i
-5.0983-0.16529i
-5.1113-0.071039i
-5.1238+0.017938i
-5.1335+0.1063i
-5.1394+0.19147i
-5.1374+0.26682i
-5.1424+0.34445i
-5.1607+0.42344i
-5.1668+0.50134i
-5.1652+0.56743i
-5.1632+0.62535i
-5.1528+0.69492i
-5.1473+0.7669i
-5.1458+0.83951i
-5.1195+0.90785i
-5.0882+0.9784i
-5.0716+1.0469i
-5.0652+1.1177i
-5.0403+1.1925i
-5.0185+1.263i
-5.0125+1.3388i
-5.0034+1.4178i
-4.9841+1.5053i
-4.9623+1.595i
-4.934+1.6779i
-4.9124+1.7613i
-4.8946+1.842i
-4.8805+1.9179i
-4.8766+1.9839i
-4.8629+2.0614i
-4.8366+2.1353i
-4.8184+2.1914i
-4.8002+2.2421i
-4.7716+2.2937i
-4.7444+2.3564i
-4.7206+2.4291i
-4.6959+2.491i
-4.6745+2.5453i
-4.6473+2.6116i
-4.6111+2.6733i
-4.583+2.7277i
-4.5505+2.7787i
-4.5083+2.8261i
-4.4705+2.8792i
-4.4322+2.9483i
-4.3989+3.0228i
-4.3699+3.0827i
-4.335+3.1491i
-4.2999+3.2089i
-4.2621+3.263i
-4.2222+3.3197i
-4.1922+3.3813i
-4.1676+3.4506i
-4.1366+3.5164i
-4.0995+3.5663i
-4.0704+3.6126i
-4.0457+3.6546i
-4.0173+3.6915i
-3.9745+3.7289i
-3.9306+3.7627i
-3.8855+3.8067i
-3.8377+3.8608i
-3.7952+3.9168i
-3.7484+3.9847i
-3.6937+4.0484i
-3.6453+4.1122i
-3.5959+4.1799i
-3.5547+4.2381i
-3.5089+4.2925i
-3.4624+4.3618i
-3.4214+4.4249i
-3.3822+4.4818i
-3.3432+4.5317i
-3.3048+4.5902i
-3.2676+4.6473i
-3.2294+4.6883i
-3.1893+4.7313i
-3.1408+4.7829i
-3.1022+4.8294i
-3.0553+4.8701i
-3.0031+4.8987i
-2.9554+4.9395i
-2.9027+4.9879i
-2.8421+5.0332i
-2.7805+5.0747i
-2.7157+5.1181i
-2.6594+5.1629i
-2.6062+5.1983i
-2.5421+5.2388i
-2.4814+5.2805i
-2.4217+5.3288i
-2.367+5.378i
-2.3201+5.4271i
-2.2698+5.467i
-2.2192+5.5014i
-2.1684+5.5296i
-2.1088+5.5464i
-2.052+5.5634i
-2.011+5.5821i
-1.9699+5.6021i
-1.9093+5.625i
-1.8438+5.6639i
-1.7718+5.6873i
-1.7023+5.7005i
-1.6394+5.7079i
-1.5817+5.7093i
-1.5219+5.7199i
-1.456+5.7323i
-1.3852+5.7598i
-1.3195+5.7863i
-1.2507+5.7963i
-1.1805+5.8078i
-1.1073+5.8308i
-1.033+5.8529i
-0.97137+5.8607i
-0.91583+5.8769i
-0.8588+5.8942i
-0.79749+5.9025i
-0.73191+5.9018i
-0.67096+5.8862i
-0.61852+5.8746i
-0.55226+5.8814i
-0.48928+5.8757i
-0.43894+5.8608i
-0.38659+5.8463i
-0.32036+5.8428i
-0.25554+5.8442i
-0.18701+5.8396i
-0.11739+5.8362i
-0.058551+5.8211i
0.0097504+5.8068i
0.078051+5.8046i
0.14111+5.8021i
0.20418+5.8031i
0.2639+5.8043i
0.3158+5.8093i
0.37615+5.8009i
0.44685+5.7888i
0.51052+5.784i
0.55825+5.7878i
0.61286+5.7856i
0.6765+5.7841i
0.73535+5.7726i
0.78706+5.7584i
0.84374+5.7509i
0.90205+5.7317i
0.95873+5.7281i
1.0198+5.7239i
1.0809+5.7136i
1.137+5.6929i
1.2+5.6818i
1.2788+5.6694i
1.355+5.6566i
1.4248+5.6578i
1.4973+5.6654i
1.5647+5.6664i
1.6302+5.6625i
1.7055+5.6662i
1.7756+5.6523i
1.8414+5.6389i
1.9087+5.6288i
1.9602+5.6256i
2.0118+5.6201i
2.0805+5.6117i
2.1424+5.5887i
2.1984+5.5539i
2.2551+5.5153i
2.3268+5.4897i
2.402+5.4594i
2.4664+5.4224i
2.5126+5.3982i
2.5584+5.3647i
2.621+5.3308i
2.6778+5.2945i
2.7498+5.2562i
2.809+5.2157i
2.8607+5.1602i
2.9127+5.1199i
2.9692+5.0801i
3.0265+5.0563i
3.0792+5.0323i
3.1392+5.004i
3.1916+4.9729i
3.2392+4.9259i
3.2846+4.8746i
3.3262+4.8276i
3.3665+4.7842i
3.4128+4.7427i
3.4524+4.6905i
3.483+4.6333i
3.5239+4.5856i
3.5705+4.5237i
3.6217+4.4767i
3.6797+4.4342i
3.7355+4.3841i
3.779+4.3312i
3.8223+4.2762i
3.8676+4.2381i
3.9227+4.1983i
3.973+4.153i
4.0193+4.0902i
4.0492+4.0293i
4.0663+3.977i
4.0935+3.9236i
4.1297+3.8659i
4.167+3.8194i
4.1952+3.7646i
4.2202+3.7036i
4.2418+3.6403i
4.2504+3.5692i
4.2719+3.5003i
4.3006+3.4283i
4.3253+3.349i
4.3464+3.2606i
4.3614+3.1706i
4.3801+3.0919i
4.4086+3.0295i
4.436+2.9627i
4.4701+2.887i
4.5055+2.8141i
4.5441+2.7478i
4.5674+2.6787i
4.5827+2.6107i
4.6149+2.5526i
4.6433+2.4972i
4.6581+2.4311i
4.6594+2.3622i
4.6815+2.2984i
4.7113+2.2412i
4.7219+2.1715i
4.7287+2.0926i
4.7335+2.0241i
4.7487+1.9649i
4.7693+1.8943i
4.7817+1.8183i
4.7933+1.7432i
4.8186+1.6566i
4.847+1.5676i
4.8501+1.4801i
4.8685+1.4002i
4.894+1.3155i
4.9142+1.2416i
4.9433+1.1658i
4.9738+1.097i
4.995+1.035i
5.0125+0.96477i
5.0286+0.89289i
5.0534+0.82248i
5.0697+0.73967i
5.0759+0.66212i
5.0685+0.59154i
5.0648+0.52463i
5.0746+0.43427i
5.0809+0.341i
5.0863+0.24658i
5.0954+0.15219i
5.1011+0.067064i
5.1035-0.021427i
5.1072-0.11381i
5.1149-0.20832i
5.1163-0.28563i
5.1104-0.35807i
5.1061-0.43771i
5.1185-0.51405i
5.1273-0.59948i
5.1291-0.6715i
5.1335-0.73965i
5.1297-0.81345i
5.1357-0.87767i
5.1303-0.9394i
5.1117-1.0052i
5.0867-1.0769i
5.0614-1.1543i
5.0455-1.2246i
5.0158-1.2959i
4.9969-1.3763i
4.9881-1.4497i
4.9705-1.5151i
4.9436-1.5828i
4.9251-1.6507i
4.9158-1.7233i
4.9111-1.8017i
4.9021-1.8747i
4.8834-1.9557i
4.8555-2.0286i
4.8319-2.0897i
4.8165-2.1542i
4.7855-2.2188i
4.7724-2.2814i
4.7525-2.3427i
4.726-2.4099i
4.709-2.463i
4.6795-2.5287i
4.641-2.6021i
4.6021-2.6629i
4.5662-2.7175i
4.5316-2.7753i
4.4905-2.8405i
4.4493-2.9063i
4.4047-2.9568i
4.3707-3.0151i
4.3434-3.1018i
4.3106-3.1814i
4.2761-3.2518i
4.2407-3.3141i
4.2025-3.3764i
4.1668-3.433i
4.1394-3.4763i
4.1105-3.5287i
4.085-3.5772i
4.0529-3.6273i
4.0121-3.6733i
3.9691-3.7143i
3.9322-3.7601i
3.8963-3.8062i
3.8593-3.8469i
3.8289-3.8832i
3.7873-3.9366i
3.7359-3.9842i
3.6866-4.0224i
3.6476-4.0722i
3.6008-4.1366i
3.5637-4.2012i
3.5103-4.2651i
3.4566-4.3194i
3.4167-4.3719i
3.3789-4.4049i
3.3389-4.4543i
3.2954-4.5086i
3.2598-4.567i
3.2302-4.6252i
3.1836-4.6686i
3.1404-4.7151i
3.0956-4.7697i
3.0548-4.8304i
3.0029-4.8704i
2.9444-4.9141i
2.8924-4.9607i
2.8339-4.9982i
2.781-5.0471i
2.7124-5.0914i
2.65-5.131i
2.6001-5.177i
2.5442-5.2131i
2.4797-5.2618i
2.4295-5.3131i
2.3771-5.3581i
2.3201-5.3932i
2.2637-5.4281i
2.2118-5.4677i
2.1567-5.5057i
2.1041-5.5338i
2.0528-5.5633i
2.0064-5.6006i
1.9444-5.619i
1.8828-5.6325i
1.8334-5.6479i
1.774-5.6469i
1.7169-5.6562i
1.6547-5.677i
1.5958-5.6963i
1.5376-5.7138i
1.4686-5.7188i
1.4042-5.7372i
1.3289-5.7549i
1.2492-5.7628i
1.1804-5.7689i
1.1046-5.7778i
1.0334-5.7992i
0.96565-5.8109i
0.91177-5.8125i
0.86166-5.8208i
0.81167-5.8283i
0.75127-5.8263i
0.69352-5.8346i
0.63093-5.8326i
0.57511-5.8316i
0.51406-5.8264i
0.45379-5.8248i
0.39322-5.8278i
0.32919-5.8156i
0.26585-5.8071i
0.19634-5.7948i
0.13427-5.7891i
0.073645-5.7884i
0.0051488-5.7727i
-0.063518-5.7675i
-0.13373-5.7738i
-0.2031-5.7885i
-0.27492-5.7916i
-0.34531-5.7868i
-0.40957-5.7809i
-0.46962-5.7885i
-0.53049-5.7917i
-0.59174-5.7873i
-0.63373-5.79i
-0.68188-5.7967i
-0.73898-5.8013i
-0.79789-5.7866i
-0.8571-5.7624i
-0.91193-5.7411i
-0.97197-5.7239i
-1.0356-5.7181i
-1.0978-5.7058i
-1.1615-5.6888i
-1.2176-5.6747i
-1.2743-5.6588i
-1.3339-5.6489i
-1.3983-5.6307i
-1.4681-5.6064i
-1.5448-5.594i
-1.6178-5.5806i
-1.6819-5.57i
-1.7485-5.5677i
-1.8135-5.5751i
-1.8676-5.5771i
-1.9228-5.5554i
-1.9873-5.5367i
-2.045-5.5325i
-2.1049-5.5145i
-2.1686-5.4949i
-2.2317-5.4803i
-2.2945-5.4525i
-2.3567-5.4269i
-2.423-5.4021i
-2.4972-5.3761i
-2.5672-5.3416i
-2.6227-5.303i
-2.6824-5.273i
-2.7437-5.2445i
-2.8156-5.2294i
-2.893-5.2i
-2.9531-5.1599i
-3.0107-5.1342i
-3.0667-5.0972i
-3.1135-5.0528i
-3.1615-5.0165i
-3.2139-4.9822i
-3.2773-4.9481i
-3.3347-4.9145i
-3.3711-4.8779i
-3.3995-4.8262i
-3.4444-4.77i
-3.4981-4.7141i
-3.5484-4.6713i
-3.5918-4.6172i
-3.6335-4.5596i
-3.6779-4.5023i
-3.7284-4.4392i
-3.779-4.3778i
-3.8238-4.3121i
-3.8664-4.2612i
-3.9126-4.2012i
-3.945-4.1515i
-3.9847-4.1006i
-4.0212-4.0379i
-4.0573-3.9851i
-4.0971-3.9412i
-4.1267-3.8974i
-4.1462-3.8411i
-4.1637-3.782i
-4.1942-3.7184i
-4.2254-3.6517i
-4.2428-3.6025i
-4.2638-3.5464i
-4.293-3.4833i
-4.3221-3.4171i
-4.3474-3.3511i
-4.3651-3.2771i
-4.3865-3.1964i
-4.4068-3.1202i
-4.4191-3.059i
-4.4415-2.9975i
-4.4753-2.9239i
-4.5063-2.8567i
-4.5431-2.7944i
-4.5798-2.7184i
-4.6071-2.6529i
-4.6311-2.6005i
-4.6603-2.5438i
-4.6945-2.4831i
-4.7084-2.4214i
-4.7151-2.3674i
-4.7356-2.3016i
-4.7567-2.2369i
-4.7679-2.1614i
-4.7758-2.0906i
-4.7885-2.0232i
-4.7883-1.9422i
-4.7917-1.8567i
-4.8154-1.7663i
-4.8346-1.6734i
-4.8337-1.5862i
-4.843-1.5121i
-4.8736-1.442i
-4.8938-1.3581i
-4.9105-1.2779i
-4.9394-1.2052i
-4.9634-1.1308i
-4.9857-1.0564i
-5.0131-0.98554i
-5.0334-0.90406i
-5.0469-0.83036i
-5.0587-0.75494i
-5.0682-0.67544i
-5.0722-0.60677i
-5.0777-0.52958i
-5.0819-0.4596i
-5.0833-0.3847i
-5.0792-0.3053i
-5.0878-0.21393i
-5.0984-0.12755i
-5.1033-0.042809i
-5.1005+0.035505i
-5.1022+0.11214i
-5.1189+0.19802i
-5.1365+0.27899i
-5.1341+0.36138i
-5.1347+0.43933i
-5.1433+0.52272i
-5.1479+0.60242i
-5.157+0.67694i
-5.1535+0.74232i
-5.1293+0.80723i
-5.1302+0.87572i
-5.1368+0.94328i
-5.1167+1.0122i
-5.1004+1.0805i
-5.0864+1.1565i
-5.0588+1.2295i
-5.0279+1.3088i
-4.9986+1.3886i
-4.9751+1.4631i
-4.9605+1.5412i
-4.9446+1.6119i
-4.9248+1.6911i
-4.9063+1.7838i
-4.879+1.8671i
-4.8543+1.9405i
-4.8509+2.0062i
-4.8437+2.0813i
-4.8281+2.1577i
-4.7973+2.2262i
-4.7696+2.2917i
-4.753+2.3485i
-4.7374+2.409i
-4.7157+2.4835i
-4.6841+2.5485i
-4.6611+2.6022i
-4.6246+2.6477i
-4.5763+2.7022i
-4.5356+2.7551i
-4.5111+2.8033i
-4.4792+2.8631i
-4.4374+2.9223i
-4.3928+2.9776i
-4.3485+3.0444i
-4.3114+3.1073i
-4.2827+3.1715i
-4.2532+3.226i
-4.2146+3.2743i
-4.1795+3.3387i
-4.1432+3.3964i
-4.1151+3.4487i
-4.0903+3.5162i
-4.0562+3.5602i
-4.0163+3.6131i
-3.9724+3.6663i
-3.9385+3.7058i
-3.9108+3.755i
-3.8751+3.8095i
-3.8385+3.8572i
-3.7945+3.8948i
-3.7513+3.936i
-3.7102+3.9855i
-3.6694+4.0266i
-3.6285+4.0781i
-3.5859+4.1348i
-3.537+4.1922i
-3.4879+4.2583i
-3.4403+4.3189i
-3.4028+4.3841i
-3.3649+4.4471i
-3.3245+4.5121i
-3.2862+4.5641i
-3.2463+4.615i
-3.2027+4.6743i
-3.1525+4.7326i
-3.0928+4.7833i
-3.0377+4.8354i
-2.9985+4.8854i
-2.9599+4.9237i
-2.9064+4.9667i
-2.8598+5.0137i
-2.8041+5.0492i
-2.7585+5.0844i
-2.6968+5.114i
-2.6257+5.1608i
-2.5638+5.2057i
-2.4983+5.2424i
-2.4381+5.2769i
-2.3876+5.32i
-2.332+5.3594i
-2.2769+5.3923i
-2.223+5.4308i
-2.1694+5.469i
-2.1237+5.4955i
-2.0711+5.5186i
-2.0196+5.5537i
-1.9715+5.5917i
-1.9242+5.6092i
-1.8691+5.6132i
-1.8052+5.6279i
-1.7448+5.6416i
-1.6915+5.6669i
-1.6199+5.6802i
-1.5496+5.6954i
-1.48+5.7094i
-1.4192+5.7275i
-1.3521+5.7479i
-1.2735+5.7627i
-1.204+5.7775i
-1.1377+5.8009i
-1.0609+5.8105i
-0.9915+5.8166i
-0.938+5.8261i
-0.8779+5.8417i
-0.82133+5.855i
-0.76291+5.8681i
-0.70136+5.8898i
-0.64314+5.903i
-0.58795+5.9165i
-0.53874+5.9263i
-0.4816+5.9269i
-0.41422+5.9165i
-0.34867+5.8964i
-0.28564+5.8669i
-0.22274+5.8521i
-0.16323+5.8502i
-0.10187+5.8393i
-0.033329+5.8144i
0.03873+5.8039i
0.10906+5.8031i
0.1761+5.8006i
0.23212+5.7957i
0.29234+5.7866i
0.35615+5.7736i
0.4242+5.7729i
0.48483+5.779i
0.54423+5.7885i
0.59231+5.7842i
0.64823+5.7851i
0.70438+5.7807i
0.75813+5.7631i
0.81081+5.7596i
0.86472+5.7522i
0.91982+5.7437i
0.97661+5.7352i
1.0261+5.7082i
1.0866+5.6897i
1.1604+5.6877i
1.233+5.6891i
1.298+5.681i
1.3619+5.6691i
1.4295+5.6561i
1.4925+5.6425i
1.5572+5.6346i
1.6328+5.6312i
1.7113+5.6292i
1.7765+5.6165i
1.8392+5.6137i
1.8915+5.5955i
1.9532+5.584i
2.0189+5.5657i
2.0824+5.5619i
2.1479+5.5461i
2.2096+5.5248i
2.2673+5.5092i
2.3226+5.488i
2.3805+5.4553i
2.4346+5.4108i
2.4948+5.366i
2.563+5.3258i
2.6318+5.3002i
2.6897+5.2621i
2.7471+5.2277i
2.8069+5.1874i
2.8639+5.152i
2.9179+5.1316i
2.9778+5.0961i
3.0317+5.0558i
3.0886+5.0138i
3.1372+4.9776i
3.1956+4.9394i
3.2474+4.8914i
3.2875+4.8425i
3.3258+4.8014i
3.3759+4.7666i
3.4213+4.7205i
3.4566+4.6605i
3.5001+4.6145i
3.537+4.5706i
3.5787+4.5263i
3.6251+4.492i
3.6724+4.4397i
3.7243+4.386i
3.7672+4.3298i
3.8144+4.2666i
3.8597+4.2092i
3.9095+4.1578i
3.961+4.0966i
4.0001+4.0411i
4.0468+4.0035i
4.0943+3.9526i
4.1257+3.9098i
4.143+3.8639i
4.1678+3.8045i
4.2022+3.7366i
4.2234+3.665i
4.2408+3.6069i
4.2523+3.5479i
4.2683+3.4793i
4.2859+3.3931i
4.3074+3.315i
4.329+3.243i
4.3643+3.1717i
4.3944+3.0908i
4.4203+3.0147i
4.4503+2.9576i
4.4738+2.8906i
4.4959+2.8066i
4.5238+2.7324i
4.5489+2.665i
4.5774+2.5975i
4.5954+2.5284i
4.6262+2.464i
4.6558+2.404i
4.6757+2.347i
4.6819+2.2789i
4.6926+2.2155i
4.7031+2.1519i
4.7201+2.0796i
4.729+2.0134i
4.7334+1.9495i
4.7512+1.8752i
4.7687+1.7955i
4.7727+1.7154i
4.7747+1.6468i
4.7946+1.5865i
4.8146+1.5234i
4.8314+1.4374i
4.8558+1.3564i
4.8934+1.2897i
4.9142+1.2123i
4.9284+1.1252i
4.9554+1.0464i
4.968+0.98196i
4.9772+0.91618i
4.9992+0.85411i
5.023+0.77864i
5.0434+0.69713i
5.0583+0.61512i
5.0721+0.53481i
5.0833+0.45632i
5.0869+0.37356i
5.0905+0.29423i
5.092+0.21087i
5.0917+0.12607i
5.0911+0.035288i
5.0996-0.056625i
5.103-0.14748i
5.0993-0.23755i
5.103-0.32786i
5.1049-0.41622i
5.105-0.50225i
5.1053-0.5732i
5.1127-0.63494i
5.1031-0.70705i
5.0842-0.7839i
5.0773-0.86096i
5.0734-0.93486i
5.0652-0.99687i
5.0439-1.0674i
5.0273-1.142i
5.0225-1.2056i
5.0146-1.2708i
5.0068-1.3387i
4.9947-1.4051i
4.9739-1.4745i
4.9529-1.551i
4.9255-1.6297i
4.9007-1.7194i
4.8955-1.7967i
4.8848-1.8663i
4.8662-1.9469i
4.8362-2.0093i
4.8075-2.0752i
4.7884-2.142i
4.7727-2.2111i
4.7663-2.2796i
4.752-2.3475i
4.7227-2.4168i
4.6835-2.4744i
4.6454-2.5373i
4.6145-2.5802i
4.5903-2.6343i
4.5665-2.7012i
4.5282-2.7435i
4.4855-2.808i
4.4446-2.8798i
4.3988-2.9318i
4.3461-2.979i
4.3119-3.0444i
4.2874-3.1159i
4.2464-3.1761i
4.2041-3.241i
4.1701-3.3168i
4.1401-3.3794i
4.1121-3.4485i
4.079-3.5006i
4.043-3.5542i
4.005-3.5997i
3.9661-3.6537i
3.9375-3.7165i
3.9072-3.7551i
3.8602-3.7949i
3.8255-3.8439i
3.7934-3.8833i
3.7547-3.9275i
3.7179-3.977i
3.6679-4.0303i
3.6238-4.0806i
3.5795-4.1271i
3.5301-4.1847i
3.4864-4.2367i
3.4337-4.2833i
3.3923-4.3411i
3.3501-4.3978i
3.3026-4.461i
3.258-4.5276i
3.2203-4.5865i
3.1852-4.6312i
3.1473-4.6748i
3.1044-4.7213i
3.0573-4.7733i
3.0051-4.823i
2.9651-4.8706i
2.9148-4.9117i
2.8589-4.9545i
2.8083-4.9987i
2.7551-5.0453i
2.7023-5.0902i
2.6474-5.1346i
2.5865-5.1762i
2.5291-5.2154i
2.4656-5.2454i
2.402-5.2835i
2.3369-5.3242i
2.2784-5.3653i
2.2196-5.3942i
2.1584-5.4278i
2.1017-5.4658i
2.0513-5.5044i
1.9926-5.529i
1.9287-5.5517i
1.8696-5.5857i
1.8162-5.6052i
1.7761-5.6307i
1.7195-5.6455i
1.6631-5.6597i
1.6009-5.6767i
1.5358-5.6907i
1.4718-5.7166i
1.4049-5.7279i
1.3396-5.7309i
1.2723-5.7364i
1.2026-5.7509i
1.1276-5.7706i
1.0629-5.7891i
0.9933-5.796i
0.92528-5.7963i
0.86385-5.801i
0.80621-5.8153i
0.74398-5.8253i
0.67348-5.8389i
0.61185-5.8594i
0.56441-5.8575i
0.50558-5.8515i
0.44797-5.8438i
0.39337-5.8292i
0.33302-5.837i
0.2712-5.8394i
0.20458-5.8399i
0.13191-5.8292i
0.076681-5.8158i
0.014533-5.8112i
-0.052092-5.8105i
-0.12542-5.8051i
-0.20427-5.7953i
-0.27468-5.7849i
-0.34624-5.7812i
-0.41797-5.7859i
-0.48603-5.7786i
-0.5496-5.7761i
-0.61424-5.7852i
-0.67007-5.786i
-0.72981-5.7832i
-0.78871-5.7758i
-0.84344-5.7602i
-0.89739-5.7467i
-0.95406-5.7366i
-1.0153-5.7337i
-1.0689-5.7218i
-1.1189-5.7017i
-1.1752-5.6821i
-1.2414-5.6619i
-1.3044-5.6326i
-1.363-5.6188i
-1.4204-5.6096i
-1.483-5.5953i
-1.5594-5.5812i
-1.6248-5.5712i
-1.692-5.5496i
-1.7609-5.5242i
-1.8293-5.5096i
-1.8976-5.4959i
-1.9587-5.4832i
-2.0159-5.4747i
-2.0693-5.471i
-2.1322-5.4602i
-2.1936-5.4386i
-2.2613-5.4208i
-2.327-5.394i
-2.3914-5.3796i
-2.4477-5.352i
-2.5026-5.3167i
-2.5648-5.2881i
-2.6337-5.2593i
-2.6938-5.2188i
-2.7599-5.1895i
-2.8204-5.1578i
-2.8808-5.121i
-2.9427-5.0822i
-3.0051-5.0505i
-3.0777-5.0247i
-3.1388-4.9915i
-3.1931-4.9545i
-3.2457-4.918i
-3.3039-4.8818i
-3.3596-4.8489i
-3.3974-4.8057i
-3.4373-4.7565i
-3.4878-4.7083i
-3.5415-4.6649i
-3.5944-4.6231i
-3.6435-4.5779i
-3.6736-4.5178i
-3.7035-4.4563i
-3.7438-4.3938i
-3.7874-4.3345i
-3.8294-4.2762i
-3.8654-4.2186i
-3.9013-4.1606i
-3.9462-4.0989i
-3.9814-4.0399i
-4.0112-3.9856i
-4.0414-3.9354i
-4.079-3.8705i
-4.1226-3.8036i
-4.1667-3.7445i
-4.2011-3.6863i
-4.233-3.6281i
-4.2627-3.5676i
-4.2952-3.5154i
-4.3181-3.457i
-4.3355-3.3921i
-4.3456-3.3262i
-4.3639-3.2622i
-4.3851-3.1881i
-4.407-3.1262i
-4.4245-3.0582i
-4.4342-2.9879i
-4.4553-2.9158i
-4.491-2.8391i
-4.5172-2.7745i
-4.5354-2.7i
-4.5632-2.6222i
-4.5806-2.5439i
-4.6046-2.473i
-4.6336-2.4083i
-4.6638-2.3438i
-4.6972-2.2765i
-4.7171-2.2171i
-4.7336-2.1605i
-4.7461-2.1035i
-4.7577-2.0385i
-4.778-1.9718i
-4.7906-1.9051i
