3.8953+4.1456i
3.9216+4.0892i
3.9447+4.0296i
3.9673+3.9682i
3.9908+3.8948i
4.0115+3.8281i
4.0527+3.7675i
4.0879+3.6961i
4.1199+3.6299i
4.1445+3.5627i
4.1808+3.5023i
4.2194+3.4328i
4.2415+3.365i
4.2671+3.2999i
4.2957+3.2391i
4.3199+3.1857i
4.348+3.1249i
4.3795+3.0718i
4.3966+3.0161i
4.4063+2.9502i
4.4196+2.8964i
4.4405+2.8411i
4.4579+2.7652i
4.4712+2.6934i
4.4855+2.6364i
4.4963+2.5664i
4.5077+2.4848i
4.5114+2.403i
4.5208+2.3278i
4.5459+2.2569i
4.5674+2.1798i
4.5924+2.1074i
4.6223+2.0438i
4.6525+1.9823i
4.6762+1.9133i
4.6923+1.8368i
4.7189+1.779i
4.7442+1.7281i
4.7725+1.6717i
4.8001+1.6026i
4.8152+1.5337i
4.8215+1.4654i
4.8263+1.3849i
4.8429+1.3094i
4.8623+1.2303i
4.865+1.1508i
4.8553+1.0732i
4.8613+0.9949i
4.8784+0.91496i
4.8874+0.82628i
4.8881+0.72755i
4.8997+0.63163i
4.913+0.53468i
4.9297+0.45049i
4.9518+0.37403i
4.9767+0.28586i
5.0017+0.19973i
5.0174+0.12026i
5.0285+0.035163i
5.0359-0.041133i
5.0347-0.1036i
5.0269-0.16224i
5.0239-0.2143i
5.0317-0.2754i
5.0287-0.34107i
5.028-0.41387i
5.0226-0.489i
5.012-0.55752i
4.9904-0.63546i
4.977-0.71115i
4.9646-0.78615i
4.9526-0.87293i
4.9588-0.95968i
4.9555-1.0392i
4.9427-1.1274i
4.9308-1.2107i
4.9224-1.2821i
4.9106-1.3552i
4.9084-1.4321i
4.9061-1.5036i
4.8937-1.5858i
4.874-1.6556i
4.8585-1.712i
4.8531-1.7717i
4.8367-1.8351i
4.8228-1.9005i
4.794-1.9637i
4.7606-2.0211i
4.7334-2.0844i
4.7057-2.1589i
4.6746-2.2268i
4.6382-2.2824i
4.5985-2.3345i
4.5641-2.3976i
4.5522-2.4689i
4.5272-2.5375i
4.5071-2.6116i
4.4848-2.6769i
4.4525-2.74i
4.4142-2.8084i
4.3747-2.8773i
4.3438-2.9461i
4.3185-2.9972i
4.2977-3.0429i
4.2745-3.0993i
4.2419-3.1425i
4.2046-3.1861i
4.1723-3.2265i
4.1286-3.2667i
4.0854-3.3109i
4.0466-3.3493i
4.0117-3.3915i
3.9746-3.4436i
3.9258-3.4936i
3.8852-3.5459i
3.8514-3.6142i
3.8083-3.6848i
3.7627-3.7375i
3.7312-3.7919i
3.702-3.8468i
3.663-3.9118i
3.6247-3.9657i
3.5934-4.022i
3.5597-4.0803i
3.5249-4.1208i
3.496-4.1579i
3.4564-4.2063i
3.4111-4.2484i
3.369-4.2896i
3.3223-4.3383i
3.2683-4.3788i
3.224-4.4203i
3.1744-4.4774i
3.1163-4.529i
3.0688-4.5782i
3.02-4.6345i
2.9667-4.6873i
2.9059-4.7379i
2.853-4.8019i
2.7958-4.8638i
2.7435-4.9151i
2.6904-4.9704i
2.6441-5.0305i
2.5935-5.0994i
2.5425-5.1512i
2.4978-5.1962i
2.4576-5.2345i
2.4209-5.2669i
2.3668-5.2915i
2.313-5.319i
2.2532-5.3412i
2.1946-5.3647i
2.1361-5.3739i
2.0764-5.3876i
2.0091-5.4133i
1.9473-5.4463i
1.889-5.4741i
1.8371-5.5036i
1.7789-5.5255i
1.7074-5.5504i
1.6497-5.5709i
1.602-5.5945i
1.5334-5.6247i
1.4627-5.6465i
1.4047-5.6763i
1.3468-5.7087i
1.2866-5.7201i
1.2249-5.7208i
1.1605-5.7256i
1.1055-5.7233i
1.0492-5.7234i
0.99697-5.7192i
0.93596-5.7206i
0.877-5.7278i
0.81925-5.7275i
0.75227-5.7209i
0.68846-5.7222i
0.62784-5.729i
0.56222-5.7132i
0.49256-5.7103i
0.42534-5.7164i
0.35981-5.7229i
0.2945-5.7373i
0.23448-5.7441i
0.17164-5.7491i
0.10588-5.7573i
0.040834-5.7709i
-0.013345-5.7738i
-0.066483-5.7709i
-0.11054-5.7718i
-0.16217-5.7573i
-0.21558-5.7495i
-0.26946-5.7477i
-0.32913-5.7303i
-0.38643-5.7051i
-0.45161-5.6799i
-0.50982-5.6658i
-0.57358-5.6504i
-0.64173-5.6443i
-0.69838-5.6479i
-0.74529-5.6409i
-0.79983-5.6314i
-0.86561-5.6141i
-0.93396-5.596i
-1.0028-5.586i
-1.0682-5.58i
-1.1271-5.5824i
-1.1812-5.5828i
-1.2325-5.5792i
-1.2775-5.5734i
-1.3385-5.5647i
-1.4029-5.5588i
-1.4537-5.5492i
-1.5031-5.5272i
-1.5591-5.5079i
-1.6229-5.4829i
-1.6847-5.4636i
-1.7466-5.4569i
-1.8032-5.4319i
-1.8678-5.4079i
-1.9389-5.3939i
-2.0035-5.3759i
-2.0791-5.3573i
-2.1583-5.346i
-2.2359-5.3205i
-2.3107-5.2928i
-2.3829-5.2803i
-2.4581-5.2716i
-2.5394-5.2634i
-2.6094-5.2473i
-2.6697-5.2208i
-2.7292-5.1938i
-2.788-5.1748i
-2.8369-5.1651i
-2.8736-5.1347i
-2.9138-5.0836i
-2.9616-5.043i
-3.0121-5.0016i
-3.0556-4.9594i
-3.1076-4.9107i
-3.1583-4.8589i
-3.2094-4.8088i
-3.2572-4.7514i
-3.3095-4.7092i
-3.3698-4.671i
-3.4292-4.624i
-3.4841-4.5716i
-3.5277-4.5214i
-3.5666-4.4758i
-3.6077-4.4415i
-3.6616-4.4018i
-3.7067-4.3598i
-3.7474-4.3094i
-3.7813-4.2559i
-3.8177-4.2065i
-3.8527-4.1645i
-3.8812-4.1172i
-3.9121-4.0683i
-3.9372-4.0147i
-3.9636-3.9512i
-3.9878-3.8935i
-4.0225-3.8369i
-4.0493-3.7683i
-4.0661-3.6978i
-4.0979-3.64i
-4.1371-3.5784i
-4.1829-3.52i
-4.2183-3.45i
-4.2393-3.3841i
-4.2707-3.3322i
-4.3086-3.2865i
-4.3377-3.2285i
-4.3608-3.1715i
-4.3713-3.1116i
-4.3881-3.0436i
-4.4235-2.9874i
-4.4468-2.9316i
-4.4608-2.8739i
-4.463-2.8085i
-4.4773-2.7392i
-4.4907-2.6728i
-4.5026-2.6053i
-4.5208-2.5244i
-4.5403-2.4378i
-4.5603-2.3706i
-4.5772-2.3029i
-4.6007-2.2212i
-4.6269-2.1293i
-4.6404-2.0436i
-4.6613-1.9627i
-4.6837-1.8873i
-4.6974-1.8244i
-4.7198-1.7682i
-4.7373-1.7013i
-4.7649-1.6221i
-4.7859-1.5533i
-4.7984-1.49i
-4.8055-1.4189i
-4.8227-1.3458i
-4.8455-1.2819i
-4.8587-1.2246i
-4.8652-1.1538i
-4.8737-1.0797i
-4.8796-1.0048i
-4.8854-0.93693i
-4.8988-0.85862i
-4.9088-0.77382i
-4.9163-0.68418i
-4.9256-0.59579i
-4.937-0.50996i
-4.9514-0.43232i
