-2.6273+4.9842i
4.4184-2.63i
4.3818-2.6826i
4.3614-2.7448i
4.3265-2.8242i
4.2883-2.8976i
4.263-2.9592i
4.2445-3.0206i
4.2216-3.0729i
4.1939-3.126i
4.1553-3.1677i
4.1263-3.2075i
4.1068-3.2604i
4.0673-3.3085i
4.0224-3.3512i
3.9774-3.4013i
3.9365-3.448i
3.9024-3.4942i
3.8598-3.5474i
3.8144-3.6023i
3.7663-3.6577i
3.72-3.7224i
3.6794-3.7849i
3.6352-3.832i
3.5914-3.8874i
3.5484-3.9401i
3.5165-4.0044i
3.4837-4.0719i
3.4581-4.1288i
3.4272-4.1878i
3.3911-4.2398i
3.3573-4.2896i
3.3225-4.3456i
3.2781-4.3999i
3.2339-4.4446i
3.184-4.4835i
3.1328-4.5244i
3.0808-4.5639i
3.0287-4.6064i
2.9827-4.65i
2.9286-4.6996i
2.8797-4.749i
2.8356-4.7968i
2.7771-4.8407i
2.7088-4.8864i
2.6432-4.9352i
2.5855-4.9885i
2.5343-5.0476i
2.4857-5.1017i
2.4388-5.1487i
2.386-5.2002i
2.3401-5.2425i
2.3065-5.2802i
2.2583-5.3132i
2.2134-5.3339i
2.1599-5.3612i
2.1018-5.3904i
2.0423-5.4208i
1.9798-5.4417i
1.9267-5.4678i
1.8821-5.4939i
1.8246-5.5208i
1.7499-5.5409i
1.6886-5.5573i
1.6263-5.5777i
1.5576-5.6053i
1.4907-5.6297i
1.4328-5.6591i
1.3706-5.6931i
1.3051-5.7182i
1.2477-5.747i
1.1926-5.77i
1.1314-5.7858i
1.0748-5.8092i
1.0292-5.8239i
0.97184-5.8278i
0.90984-5.8336i
0.85151-5.8214i
0.79513-5.8135i
0.74434-5.8116i
0.6866-5.8074i
0.62299-5.8136i
0.56605-5.8179i
0.51143-5.8255i
0.44889-5.8191i
0.38595-5.7939i
0.32268-5.7709i
0.25832-5.774i
0.19467-5.7798i
0.13607-5.7805i
0.061217-5.7804i
-0.011263-5.7733i
-0.079524-5.775i
-0.13812-5.7793i
-0.1894-5.7882i
-0.23711-5.8004i
-0.29242-5.7947i
-0.3511-5.7801i
-0.40615-5.7788i
-0.46437-5.7691i
-0.5201-5.7557i
-0.57633-5.7436i
-0.6325-5.7372i
-0.69143-5.7377i
-0.74978-5.7338i
-0.81529-5.7227i
-0.88187-5.7007i
-0.95568-5.6869i
-1.0289-5.6792i
-1.0862-5.6768i
-1.1509-5.6844i
-1.2114-5.696i
-1.2715-5.6938i
-1.3336-5.6888i
-1.3965-5.6752i
-1.4527-5.6679i
-1.5103-5.6727i
-1.5767-5.6785i
-1.6363-5.6752i
-1.6889-5.6613i
-1.7382-5.6407i
-1.7962-5.629i
-1.8588-5.6096i
-1.9279-5.5886i
-1.9878-5.5664i
-2.043-5.5376i
-2.1029-5.5044i
-2.1712-5.4715i
-2.244-5.4421i
-2.3204-5.4283i
-2.3951-5.406i
-2.4614-5.3747i
-2.5234-5.346i
-2.5906-5.3346i
-2.6507-5.3144i
-2.7011-5.2865i
-2.7543-5.2499i
-2.8133-5.2215i
-2.8625-5.1933i
-2.9131-5.163i
-2.974-5.134i
-3.0326-5.1124i
-3.0787-5.0829i
-3.1253-5.0407i
-3.1765-5.0046i
-3.2194-4.9621i
-3.2523-4.9103i
-3.2927-4.8648i
-3.3486-4.8168i
-3.408-4.7684i
-3.4694-4.7145i
-3.5212-4.6605i
-3.5708-4.6204i
-3.6273-4.5809i
-3.6758-4.5454i
-3.7277-4.516i
-3.7779-4.4719i
-3.8188-4.4293i
-3.8628-4.3918i
-3.8958-4.3576i
-3.9331-4.3207i
-3.9644-4.2656i
-3.9846-4.204i
-4.0105-4.1503i
-4.0348-4.0916i
-4.0566-4.0301i
-4.0751-3.9685i
-4.1027-3.9029i
-4.1345-3.8416i
-4.1624-3.7688i
-4.1856-3.6969i
-4.2022-3.6223i
-4.2435-3.5452i
-4.2834-3.4802i
-4.3069-3.4055i
-4.3337-3.3353i
-4.363-3.2672i
-4.389-3.1995i
-4.4107-3.1442i
-4.4366-3.0832i
-4.4655-3.0173i
-4.4853-2.9534i
-4.5029-2.8934i
-4.5205-2.8375i
-4.5333-2.7703i
-4.5457-2.709i
-4.5529-2.6399i
-4.5651-2.563i
-4.5812-2.4934i
-4.5971-2.4268i
-4.6044-2.3566i
-4.6173-2.2787i
-4.6342-2.2082i
-4.6455-2.1355i
-4.6611-2.0654i
-4.6901-1.9945i
-4.7157-1.9188i
-4.7351-1.8466i
-4.7438-1.7708i
-4.763-1.6871i
-4.7835-1.6091i
-4.798-1.5378i
-4.8228-1.4721i
-4.8475-1.4127i
-4.8558-1.352i
-4.8586-1.2788i
-4.8621-1.2005i
-4.8698-1.1349i
-4.8864-1.0583i
-4.8907-0.96571i
-4.8924-0.87002i
-4.8997-0.78092i
-4.9072-0.6962i
-4.9182-0.60485i
-4.9262-0.50999i
-4.9295-0.4278i
-4.946-0.33929i
-4.9569-0.25033i
-4.962-0.15725i
-4.9672-0.063141i
-4.9888+0.011612i
-5.0015+0.086955i
-5.016+0.16886i
-5.0365+0.24671i
-5.0453+0.32672i
-5.0417+0.41081i
-5.0329+0.48203i
-5.0227+0.53857i
-5.0092+0.60633i
-5.0016+0.67738i
-4.9915+0.74211i
-4.9719+0.80909i
-4.9509+0.89143i
-4.9262+0.95721i
-4.9113+1.0285i
-4.8991+1.1115i
-4.8932+1.1914i
-4.8914+1.2684i
-4.8814+1.3531i
-4.8724+1.4304i
-4.8587+1.507i
-4.8384+1.5867i
-4.8146+1.657i
-4.8039+1.7233i
-4.7963+1.7971i
-4.7807+1.865i
-4.761+1.9225i
-4.7366+1.9867i
-4.711+2.034i
-4.6847+2.0817i
-4.6602+2.1489i
-4.6226+2.2181i
-4.5879+2.29i
-4.5641+2.3596i
-4.5366+2.4156i
-4.5035+2.4914i
-4.4715+2.5667i
-4.4291+2.639i
-4.3879+2.7047i
-4.3589+2.7618i
-4.329+2.8249i
-4.3029+2.8856i
-4.2687+2.9515i
-4.2287+3.0162i
-4.2013+3.0768i
-4.176+3.1414i
-4.159+3.2001i
-4.1304+3.2438i
-4.1038+3.2923i
-4.0794+3.3425i
-4.0424+3.3912i
-3.9983+3.4286i
-3.965+3.4742i
-3.9283+3.5268i
-3.8818+3.5763i
-3.8388+3.6229i
-3.7866+3.6708i
-3.7397+3.7184i
-3.6992+3.7692i
-3.6628+3.8267i
-3.6221+3.8818i
-3.5876+3.9342i
-3.5567+3.9944i
-3.5175+4.0534i
-3.4813+4.1034i
-3.4511+4.1577i
-3.4098+4.218i
-3.3647+4.2687i
-3.3259+4.3254i
-3.2948+4.3841i
-3.2608+4.4315i
-3.2156+4.4671i
-3.1645+4.5079i
-3.1162+4.5619i
-3.0581+4.6142i
-2.9948+4.6512i
-2.9405+4.6959i
-2.8924+4.7525i
-2.8395+4.803i
-2.7826+4.8637i
-2.7297+4.9328i
-2.6863+4.9991i
-2.6393+5.0501i
-2.5663+5.0916i
-2.4994+5.1325i
-2.4381+5.1784i
-2.3809+5.2367i
-2.3324+5.2855i
-2.2873+5.3226i
-2.2424+5.3651i
-2.1864+5.3934i
-2.1372+5.4194i
-2.087+5.4579i
-2.0348+5.4879i
-1.99+5.5091i
-1.9289+5.533i
-1.8739+5.5546i
-1.8086+5.5641i
-1.7398+5.5784i
-1.6894+5.6024i
-1.636+5.6188i
-1.5789+5.6342i
-1.5152+5.6546i
-1.4528+5.6867i
-1.3903+5.704i
-1.3273+5.7253i
-1.2642+5.7465i
-1.2094+5.7668i
-1.1505+5.7903i
-1.0837+5.8128i
-1.0307+5.8363i
-0.98747+5.8591i
-0.93241+5.8691i
-0.87378+5.8743i
-0.81418+5.8725i
-0.74692+5.8571i
-0.68743+5.8382i
-0.62139+5.8323i
-0.56149+5.8271i
-0.50712+5.8234i
-0.4446+5.8378i
-0.38323+5.8448i
-0.3174+5.8489i
-0.25288+5.8611i
-0.18293+5.8621i
-0.11735+5.8616i
-0.055005+5.8582i
0.0050971+5.855i
0.08242+5.852i
0.15988+5.8631i
0.22349+5.8651i
0.27152+5.8731i
0.31228+5.8739i
0.36029+5.8782i
0.40897+5.8722i
0.4637+5.8638i
0.53123+5.848i
0.58134+5.8363i
0.6382+5.8228i
0.69673+5.8109i
0.7462+5.7858i
0.80142+5.765i
0.86444+5.7563i
0.92306+5.7469i
0.9858+5.7395i
1.0483+5.725i
1.1145+5.7279i
1.1772+5.7085i
1.2408+5.6875i
1.3122+5.6903i
1.3653+5.6955i
1.4175+5.6942i
1.47+5.6956i
1.5238+5.6932i
1.5793+5.6726i
1.6394+5.6456i
1.7079+5.6363i
1.768+5.6319i
1.8247+5.6184i
1.8781+5.5998i
1.9402+5.5792i
2.0061+5.5489i
2.068+5.5251i
2.136+5.5031i
2.2134+5.4727i
2.2961+5.4512i
2.3739+5.4423i
2.4461+5.4263i
2.5243+5.4169i
2.5982+5.402i
2.6611+5.3707i
2.7151+5.3494i
2.7728+5.3222i
2.8294+5.2922i
2.8922+5.2654i
2.9424+5.2376i
2.9846+5.2049i
3.0336+5.1731i
3.082+5.1428i
3.1243+5.096i
3.1662+5.0375i
3.2148+4.9889i
3.2596+4.9391i
3.3025+4.8774i
3.3474+4.8247i
3.3881+4.7743i
3.4439+4.7306i
3.5027+4.6774i
3.5672+4.6359i
3.6191+4.5805i
3.6685+4.5284i
3.7032+4.4917i
3.741+4.4564i
3.7881+4.4102i
3.8217+4.3547i
3.8611+4.3009i
3.9082+4.254i
3.9363+4.1977i
3.9577+4.1421i
3.9823+4.0906i
4.0048+4.0304i
4.0302+3.9738i
4.0586+3.9158i
4.0804+3.8534i
4.0943+3.7916i
4.1115+3.7266i
4.1472+3.6624i
4.1802+3.5977i
4.2092+3.53i
4.2421+3.4719i
4.2725+3.4095i
4.3136+3.333i
4.3459+3.2569i
4.3768+3.1956i
4.4082+3.1374i
4.4338+3.0861i
4.4609+3.0402i
4.4817+2.9741i
4.4885+2.9152i
4.5064+2.845i
4.5351+2.7783i
4.5564+2.7193i
4.5731+2.6467i
4.5887+2.5772i
4.5996+2.5205i
4.5971+2.4504i
4.5987+2.366i
4.6079+2.2905i
4.6207+2.2126i
4.642+2.1274i
4.678+2.049i
4.6963+1.9746i
4.7103+1.8972i
4.7309+1.808i
4.7416+1.7331i
4.7583+1.6623i
4.7787+1.5912i
4.8009+1.5157i
4.8164+1.4434i
4.833+1.3872i
4.8499+1.3213i
4.8578+1.2396i
4.8692+1.1649i
4.8838+1.0938i
4.8949+1.0094i
4.8992+0.93304i
4.9113+0.86564i
4.9106+0.78445i
4.9121+0.69037i
4.9272+0.6055i
4.9315+0.52815i
4.9408+0.44389i
4.9467+0.35657i
4.9552+0.2741i
4.9655+0.1792i
4.9757+0.081606i
4.9809-0.002309i
4.9964-0.079432i
5.0153-0.15115i
5.0221-0.22765i
5.0163-0.30205i
5.0196-0.36758i
5.0253-0.42896i
5.0271-0.49757i
5.0129-0.56413i
5.0023-0.63222i
4.9891-0.71028i
4.9725-0.78581i
4.9649-0.8666i
4.9499-0.94691i
4.9292-1.0212i
4.9085-1.0948i
4.9009-1.1776i
4.8929-1.2591i
4.8807-1.3354i
4.8671-1.4162i
4.8555-1.4949i
4.8445-1.5716i
4.8374-1.6399i
4.8275-1.7148i
4.8185-1.7797i
4.8041-1.8483i
4.7872-1.8984i
4.764-1.9543i
4.7394-2.0284i
4.716-2.1023i
4.6966-2.1583i
4.666-2.2045i
4.6261-2.2612i
4.5934-2.3225i
4.562-2.3892i
4.5316-2.4579i
4.5033-2.5272i
4.4589-2.5809i
4.4295-2.644i
4.3995-2.7174i
4.363-2.774i
4.3316-2.8398i
4.2969-2.9061i
4.2733-2.9648i
4.2456-3.0149i
4.2162-3.0604i
4.1923-3.1259i
4.1509-3.1875i
4.1122-3.2338i
4.0775-3.279i
4.0504-3.335i
4.0244-3.382i
3.9817-3.4309i
3.945-3.4808i
3.9083-3.5324i
3.8602-3.5831i
3.8134-3.639i
3.7664-3.6987i
3.722-3.7506i
3.6863-3.8091i
3.6433-3.8659i
3.5983-3.9151i
3.5646-3.975i
3.5256-4.042i
3.4852-4.1025i
3.4535-4.1579i
3.4232-4.2111i
3.3933-4.276i
3.344-4.3274i
3.2972-4.3795i
3.2592-4.4204i
3.2201-4.4618i
3.1914-4.5133i
3.1565-4.5633i
3.105-4.6052i
3.0463-4.644i
2.9903-4.7014i
2.9334-4.7541i
2.8784-4.7884i
2.8232-4.8206i
2.7639-4.8621i
2.6998-4.915i
2.6318-4.9764i
2.5827-5.035i
2.5416-5.0888i
2.49-5.1315i
2.4351-5.1661i
2.384-5.1997i
2.3332-5.2446i
2.2777-5.2916i
2.2241-5.3211i
2.172-5.3502i
2.1234-5.3837i
2.0716-5.4108i
2.0262-5.4361i
1.9805-5.4586i
1.9216-5.4839i
1.8549-5.5i
1.7936-5.5145i
1.7247-5.5384i
1.6609-5.5683i
1.5918-5.5984i
1.5184-5.6228i
1.4635-5.6516i
1.4022-5.6878i
1.342-5.7274i
1.2855-5.7517i
1.2294-5.7676i
1.1687-5.7974i
1.1111-5.813i
1.0556-5.815i
0.99805-5.826i
0.94187-5.8401i
0.8885-5.852i
0.83396-5.856i
0.77597-5.8451i
0.71923-5.8395i
0.66036-5.8386i
0.59605-5.8277i
0.54005-5.8089i
0.47721-5.7968i
0.39514-5.7973i
0.3322-5.7975i
0.27508-5.7968i
0.21513-5.8046i
0.15523-5.8067i
0.091087-5.8073i
0.031732-5.7998i
-0.034474-5.7939i
-0.099961-5.7957i
-0.15541-5.7887i
-0.20435-5.783i
-0.25922-5.7857i
-0.31988-5.7846i
-0.37482-5.7881i
-0.43232-5.7884i
-0.49204-5.7788i
-0.54826-5.7683i
-0.60353-5.7587i
-0.65424-5.7363i
-0.70865-5.7328i
-0.78491-5.7286i
-0.85236-5.7138i
-0.91436-5.7064i
-0.98335-5.6952i
-1.0504-5.6914i
-1.1144-5.6861i
-1.178-5.6785i
-1.2411-5.6807i
-1.2976-5.6933i
-1.3514-5.6957i
-1.421-5.6896i
-1.5044-5.6928i
-1.5733-5.6899i
-1.6257-5.6874i
-1.6711-5.68i
-1.7279-5.6695i
-1.7831-5.6535i
-1.8448-5.6306i
-1.9052-5.6135i
-1.976-5.5821i
-2.0391-5.5441i
-2.0973-5.5098i
-2.1634-5.4681i
-2.2276-5.4464i
-2.303-5.4318i
-2.37-5.398i
-2.4426-5.3738i
-2.5197-5.351i
-2.585-5.3288i
-2.644-5.3128i
-2.7055-5.2829i
-2.7517-5.2499i
-2.8085-5.2229i
-2.8733-5.1896i
-2.9365-5.1674i
-2.9838-5.142i
-3.0231-5.1115i
-3.067-5.0755i
-3.1099-5.0212i
-3.1502-4.9668i
-3.2032-4.9241i
-3.2627-4.8838i
-3.3045-4.8549i
-3.3513-4.8079i
-3.3927-4.7481i
-3.4501-4.6969i
-3.5027-4.645i
-3.5595-4.6158i
-3.6225-4.5796i
-3.6728-4.5381i
-3.7192-4.4992i
-3.7599-4.4561i
-3.8067-4.4062i
-3.8466-4.3575i
-3.8853-4.3103i
-3.9291-4.2624i
-3.9667-4.2208i
-4.004-4.1755i
-4.0299-4.1193i
-4.0554-4.0766i
-4.0807-4.0319i
-4.1001-3.9701i
-4.1179-3.9059i
-4.1445-3.8399i
-4.178-3.7652i
-4.2119-3.7019i
-4.2344-3.6364i
-4.2511-3.559i
-4.279-3.4847i
-4.3083-3.4107i
-4.3379-3.3383i
-4.3619-3.2619i
-4.3899-3.194i
-4.4163-3.127i
-4.4426-3.0535i
-4.4652-2.984i
-4.4902-2.9174i
-4.5142-2.8579i
-4.5258-2.8036i
-4.5332-2.7475i
-4.5425-2.6826i
-4.5609-2.6159i
-4.5767-2.5494i
-4.5848-2.4799i
-4.6023-2.4137i
-4.6037-2.341i
-4.6192-2.2579i
-4.6491-2.1802i
-4.6689-2.1108i
-4.6826-2.0364i
-4.6941-1.9644i
-4.7099-1.89i
-4.7214-1.8107i
-4.7402-1.7472i
-4.768-1.6842i
-4.7914-1.6134i
-4.8149-1.5404i
-4.836-1.4747i
-4.8523-1.4092i
-4.8612-1.3334i
-4.8673-1.2577i
-4.8778-1.1796i
-4.8889-1.1039i
-4.9015-1.0309i
-4.9109-0.95208i
-4.9233-0.86175i
-4.9283-0.77383i
-4.9352-0.69639i
-4.9377-0.61065i
-4.9459-0.51226i
-4.9575-0.4163i
-4.9586-0.32174i
-4.9754-0.23111i
-4.9882-0.14292i
-4.9938-0.056961i
-4.9993+0.027156i
-5.0115+0.11437i
-5.0113+0.20721i
-5.0073+0.28748i
-5.0087+0.35157i
-5.0156+0.41703i
-5.0154+0.48497i
-5.0059+0.55032i
-5.0074+0.6157i
-5.0047+0.68362i
-4.983+0.75808i
-4.9601+0.83601i
-4.9399+0.90828i
-4.9142+0.9826i
-4.9026+1.0573i
-4.8903+1.1354i
-4.8854+1.2067i
-4.8729+1.2789i
-4.8523+1.3506i
-4.8484+1.4311i
-4.829+1.5144i
-4.8162+1.5955i
-4.81+1.673i
-4.7979+1.7345i
-4.7724+1.8104i
-4.7378+1.8796i
-4.7137+1.9386i
-4.7039+1.9983i
-4.6929+2.0438i
-4.6699+2.1029i
-4.6414+2.172i
-4.6195+2.2387i
-4.5877+2.3033i
-4.5626+2.3613i
-4.5322+2.4319i
-4.496+2.5026i
-4.4606+2.5818i
-4.4231+2.6452i
-4.3847+2.7056i
-4.3446+2.7721i
-4.3188+2.8327i
-4.281+2.9014i
-4.2409+2.9632i
-4.2048+3.0162i
-4.1766+3.0751i
-4.1469+3.137i
-4.1163+3.2078i
-4.0904+3.2661i
-4.0645+3.3142i
-4.0359+3.3659i
-4.0068+3.4088i
-3.9763+3.4575i
-3.9403+3.5059i
-3.8927+3.5454i
-3.8525+3.5903i
-3.8093+3.6338i
-3.7626+3.6797i
-3.7305+3.7225i
-3.6903+3.7683i
-3.6512+3.8153i
-3.6103+3.8794i
-3.5656+3.9352i
-3.5155+3.9775i
-3.4773+4.029i
-3.4512+4.0884i
-3.4208+4.157i
-3.3805+4.225i
-3.3388+4.2785i
-3.2906+4.3213i
-3.248+4.3699i
-3.2078+4.4187i
-3.167+4.4683i
-3.1201+4.518i
-3.0808+4.5641i
-3.0338+4.5975i
-2.9734+4.641i
-2.9216+4.6882i
-2.8739+4.7435i
-2.8251+4.8016i
-2.7728+4.8681i
-2.7144+4.9324i
-2.6445+4.9761i
-2.5917+5.0211i
-2.5411+5.0632i
-2.4813+5.127i
-2.4202+5.1809i
-2.3588+5.2252i
-2.3037+5.2664i
-2.2635+5.3191i
-2.216+5.3711i
-2.1652+5.4007i
-2.1088+5.4236i
-2.0493+5.4381i
-1.999+5.4599i
-1.9555+5.4937i
-1.8986+5.514i
-1.8386+5.5308i
-1.7785+5.5546i
-1.7235+5.5784i
-1.6654+5.5898i
-1.6019+5.6084i
-1.5378+5.6269i
-1.4737+5.6457i
-1.4097+5.6623i
-1.3477+5.6922i
-1.2885+5.7046i
-1.2355+5.7162i
-1.1783+5.7384i
-1.1179+5.7595i
-1.0565+5.7772i
-0.99391+5.7813i
-0.93298+5.7757i
-0.87113+5.7747i
-0.82243+5.7845i
-0.77536+5.7844i
-0.7162+5.781i
-0.66157+5.7807i
-0.61086+5.789i
-0.54143+5.7947i
-0.46865+5.7968i
-0.40803+5.8023i
-0.34596+5.8017i
-0.28369+5.7888i
-0.21437+5.7817i
-0.13761+5.7818i
-0.07336+5.791i
-0.0081272+5.7939i
0.069055+5.8014i
0.13398+5.8065i
0.19045+5.8036i
0.25239+5.7947i
0.30647+5.7955i
0.35463+5.8116i
0.39911+5.8243i
0.45017+5.8209i
0.5036+5.8049i
0.55338+5.7798i
0.61053+5.7661i
0.66407+5.7587i
0.7224+5.7485i
0.78389+5.7368i
0.84354+5.7279i
0.88855+5.7161i
0.94021+5.6994i
1.0034+5.6784i
1.0698+5.6701i
1.1389+5.6603i
1.2028+5.6503i
1.257+5.6515i
1.3079+5.6453i
1.3684+5.641i
1.4381+5.6333i
1.4975+5.6206i
1.5477+5.6089i
1.606+5.5982i
1.6632+5.5872i
1.7213+5.569i
1.7864+5.5543i
1.8404+5.5307i
1.8952+5.5119i
1.9525+5.4961i
2.0126+5.4762i
2.0783+5.4426i
2.1509+5.4146i
2.2243+5.3937i
2.2911+5.3672i
2.3691+5.3497i
2.4502+5.3207i
2.5282+5.2931i
2.5934+5.2727i
2.6599+5.256i
2.7274+5.2432i
2.7919+5.233i
2.8509+5.2116i
2.9144+5.1939i
2.9703+5.1641i
3.0149+5.1256i
3.0573+5.086i
3.1029+5.0529i
3.1482+5.0187i
3.1881+4.9714i
3.2409+4.9196i
3.2896+4.8598i
3.3283+4.8016i
3.3788+4.7522i
3.4256+4.6939i
3.4717+4.6347i
3.5244+4.5824i
3.5728+4.5422i
3.6151+4.498i
3.6525+4.4435i
3.6943+4.3844i
3.7463+4.3386i
3.7935+4.2866i
3.8394+4.2392i
3.8831+4.1976i
3.9133+4.156i
3.9427+4.1078i
3.9804+4.0445i
4.0095+3.9995i
4.0308+3.9473i
4.059+3.8887i
4.0833+3.8341i
4.103+3.7769i
4.117+3.7039i
4.1351+3.6394i
4.1691+3.5763i
4.196+3.5i
4.2225+3.4272i
4.2457+3.358i
4.2641+3.292i
4.3034+3.2279i
4.3373+3.1681i
4.3611+3.106i
4.3752+3.0455i
4.3982+2.9806i
4.4273+2.9214i
4.4609+2.8615i
4.4926+2.8024i
4.5209+2.7402i
4.5418+2.664i
4.5554+2.5968i
4.5615+2.5279i
4.5678+2.4631i
4.5739+2.3963i
4.5857+2.3235i
4.5937+2.2432i
4.6+2.1753i
4.6138+2.1061i
4.6346+2.0357i
4.6531+1.962i
4.6676+1.8848i
4.6783+1.8122i
4.6945+1.7388i
4.7143+1.6529i
4.7292+1.5697i
4.7511+1.4988i
4.7742+1.4354i
4.7926+1.3622i
4.8052+1.2906i
4.8082+1.217i
4.8266+1.1447i
4.8467+1.0733i
4.8518+1.0034i
4.8628+0.92755i
4.8734+0.83993i
4.8855+0.76152i
4.8825+0.68274i
4.8871+0.6036i
4.8855+0.51023i
4.8823+0.41892i
4.8972+0.33688i
4.9076+0.25899i
4.9089+0.16584i
4.9184+0.075494i
4.9345-0.0079218i
4.9519-0.08415i
4.9641-0.1626i
4.9672-0.2456i
4.9692-0.3175i
4.9736-0.39613i
4.9798-0.47487i
4.9865-0.55512i
4.9828-0.62678i
4.9706-0.69592i
4.9644-0.7666i
4.96-0.82877i
4.9418-0.89927i
4.913-0.969i
4.8942-1.0397i
4.8734-1.125i
4.8513-1.1943i
4.8436-1.2636i
4.8247-1.3497i
4.8129-1.4485i
4.8047-1.5394i
4.7829-1.6193i
4.7732-1.6967i
4.7519-1.7668i
4.7347-1.8365i
4.7181-1.8949i
4.7025-1.9515i
4.692-2.0233i
4.6756-2.0939i
4.6561-2.1482i
4.6351-2.2087i
4.6084-2.2629i
4.568-2.3184i
4.5282-2.3758i
4.4956-2.43i
4.4668-2.4871i
4.4401-2.5485i
4.4085-2.6112i
4.3749-2.6767i
4.34-2.7399i
4.3012-2.8107i
4.2679-2.8663i
