-5.4515+6.5007i
-5.377+6.5815i
-5.3016+6.6548i
-5.2127+6.7162i
-5.1187+6.7938i
-5.0338+6.8595i
-4.9641+6.9399i
-4.9077+7.0207i
-4.8521+7.0903i
-4.7793+7.1629i
-4.6909+7.2118i
-4.6141+7.2675i
-4.5295+7.3428i
-4.4462+7.4009i
-4.3673+7.4474i
-4.2789+7.5124i
-4.1898+7.5789i
-4.1101+7.6422i
-4.0208+7.6972i
-3.9352+7.7551i
-3.8511+7.8183i
-3.767+7.8744i
-3.6804+7.9209i
-3.5892+7.9674i
-3.4973+8.0277i
-3.4042+8.0831i
-3.3043+8.1306i
-3.2084+8.1788i
-3.1238+8.2267i
-3.0417+8.275i
-2.9578+8.3164i
-2.8703+8.3626i
-2.7762+8.4109i
-2.6898+8.4541i
-2.6033+8.4735i
-2.5196+8.4952i
-2.4344+8.5286i
-2.3468+8.5435i
-2.2633+8.5656i
-2.1692+8.5868i
-2.0735+8.6098i
-1.9816+8.6235i
-1.8892+8.632i
-1.7956+8.6648i
-1.7008+8.6956i
-1.6027+8.7108i
-1.5211+8.7048i
-1.4234+8.7202i
-1.3191+8.7532i
-1.22+8.7844i
-1.1233+8.8242i
-1.0191+8.8466i
-0.92727+8.8495i
-0.83843+8.8633i
-0.74838+8.8605i
-0.64949+8.8642i
-0.5503+8.8785i
-0.45721+8.9093i
-0.37524+8.9329i
-0.28799+8.9478i
-0.19597+8.9653i
-0.097644+8.9619i
-0.0031149+8.9682i
0.098407+8.9655i
0.19718+8.9662i
0.29234+8.9766i
0.40522+9.0021i
0.51205+9.0163i
0.61177+9.0215i
0.71432+9.0318i
0.81178+9.0367i
0.911+9.0376i
1.0172+9.0441i
1.1093+9.0422i
1.1994+9.0399i
1.2883+9.053i
1.3758+9.0524i
1.4687+9.0371i
1.5669+9.0174i
1.6603+8.9926i
1.748+8.9706i
1.8239+8.9402i
1.92+8.9271i
2.0098+8.9016i
2.0923+8.8727i
2.1733+8.8233i
2.2556+8.7631i
2.3508+8.7119i
2.4502+8.6686i
2.5437+8.6457i
2.6348+8.617i
2.7244+8.5595i
2.811+8.5125i
2.8979+8.4679i
3.0035+8.4417i
3.1057+8.3978i
3.1916+8.3404i
3.2819+8.2918i
3.3685+8.2287i
3.4489+8.1686i
3.5294+8.1123i
3.6128+8.0501i
3.7002+7.995i
3.7703+7.9301i
3.8385+7.8642i
3.9112+7.8005i
3.9978+7.7438i
4.0892+7.6932i
4.1683+7.6251i
4.2507+7.5556i
4.331+7.4765i
4.4171+7.399i
4.5014+7.3424i
4.5873+7.3196i
4.6776+7.2665i
4.7515+7.1808i
4.8332+7.1172i
4.9276+7.0556i
5.0003+6.9811i
5.0722+6.911i
5.1321+6.8248i
5.1897+6.7434i
5.2706+6.6846i
5.3387+6.6277i
5.4107+6.5588i
5.4799+6.4879i
5.5232+6.4009i
5.5784+6.3118i
5.6419+6.2367i
5.7219+6.172i
5.7905+6.0985i
5.8464+6.0072i
5.901+5.9065i
5.9581+5.8086i
6.014+5.729i
6.0687+5.6517i
6.139+5.5677i
6.2067+5.4807i
6.2684+5.3967i
6.3233+5.3138i
6.4019+5.2418i
6.4694+5.1587i
6.5178+5.0553i
6.5681+4.964i
6.6209+4.8863i
6.6786+4.8136i
6.7324+4.7329i
6.7897+4.6545i
6.8402+4.5587i
6.889+4.4689i
6.9376+4.3849i
6.9901+4.2902i
7.0499+4.209i
7.1032+4.1307i
7.1525+4.0318i
7.1954+3.9249i
7.2454+3.8267i
7.3088+3.7329i
7.3691+3.6396i
7.4265+3.5369i
7.4744+3.4336i
7.5174+3.3382i
7.5599+3.2484i
7.6033+3.1718i
7.653+3.0973i
7.6903+3i
7.7109+2.9042i
7.7381+2.8093i
7.7569+2.7002i
7.7697+2.5903i
7.7989+2.4945i
7.8235+2.3976i
7.8332+2.2949i
7.8436+2.189i
7.8621+2.0722i
7.8693+1.9544i
7.8752+1.848i
7.8906+1.7374i
7.9075+1.6274i
7.9287+1.5176i
7.9555+1.3968i
7.9646+1.2902i
7.967+1.1882i
7.9798+1.0738i
7.9857+0.95178i
7.9879+0.83499i
7.9787+0.70806i
7.9643+0.58418i
7.9582+0.47394i
7.9608+0.37146i
7.937+0.26825i
7.9289+0.16135i
7.9191+0.05918i
7.9114-0.047351i
7.8902-0.15066i
7.8731-0.24984i
7.8599-0.35804i
7.8398-0.46856i
7.8157-0.58461i
7.7926-0.70678i
7.7639-0.81891i
7.7361-0.93092i
7.7228-1.0372i
7.7046-1.1404i
7.6794-1.2478i
7.6552-1.3619i
7.6444-1.4706i
7.6255-1.5858i
7.6155-1.6988i
7.5943-1.8128i
7.5609-1.9114i
7.5162-2.0089i
7.4808-2.1008i
7.4485-2.1897i
7.432-2.2961i
7.4079-2.4115i
7.3845-2.5184i
7.3429-2.6144i
7.3013-2.7044i
7.2663-2.8011i
7.2277-2.8984i
7.1978-3.0084i
7.1633-3.1171i
7.1232-3.2273i
7.0752-3.3388i
7.0278-3.4554i
6.9833-3.5606i
6.9563-3.6695i
