2.6522+8.8834i
-0.46224-9.2839i
-0.5678-9.2885i
-0.67149-9.2891i
-0.77965-9.3025i
-0.88618-9.3079i
-0.97478-9.3273i
-1.0678-9.339i
-1.1638-9.329i
-1.2514-9.3i
-1.3466-9.2699i
-1.4328-9.2503i
-1.5132-9.236i
-1.6067-9.218i
-1.7095-9.1975i
-1.801-9.1471i
-1.8933-9.097i
-2.0077-9.0617i
-2.1208-9.0168i
-2.2164-8.9707i
-2.3031-8.9291i
-2.3923-8.8816i
-2.487-8.8411i
-2.5848-8.8021i
-2.6752-8.772i
-2.7678-8.7132i
-2.8584-8.6632i
-2.951-8.6215i
-3.0419-8.5658i
-3.1285-8.5167i
-3.2288-8.4705i
-3.3275-8.4188i
-3.4198-8.3664i
-3.5137-8.3156i
-3.5968-8.2556i
-3.684-8.1986i
-3.7703-8.1387i
-3.8483-8.0733i
-3.9349-8.0061i
-4.0229-7.9303i
-4.1231-7.8653i
-4.2164-7.8091i
-4.3071-7.7465i
-4.4013-7.6869i
-4.4892-7.6176i
-4.5788-7.5578i
-4.668-7.4987i
-4.7647-7.433i
-4.8559-7.3642i
-4.9297-7.2876i
-4.9953-7.2236i
-5.0587-7.1603i
-5.1465-7.1028i
-5.2276-7.0494i
-5.3028-6.9753i
-5.3757-6.891i
-5.4487-6.8031i
-5.5124-6.7134i
-5.5641-6.6344i
-5.6173-6.569i
-5.6731-6.4903i
-5.7188-6.3989i
-5.7899-6.3057i
-5.8722-6.219i
-5.9449-6.1336i
-6.0139-6.0408i
-6.0814-5.9608i
-6.1535-5.8892i
-6.216-5.8112i
-6.282-5.7331i
-6.3467-5.6521i
-6.4099-5.5536i
-6.4765-5.4726i
-6.5294-5.3981i
-6.5758-5.2994i
-6.6358-5.207i
-6.6901-5.1364i
-6.7597-5.0614i
-6.8297-4.9677i
-6.879-4.8811i
-6.923-4.7927i
-6.9685-4.7008i
-7.0185-4.6085i
-7.063-4.5208i
-7.114-4.4331i
-7.1762-4.3357i
-7.2553-4.2383i
-7.3232-4.1378i
-7.3703-4.0328i
-7.422-3.9356i
-7.4899-3.8537i
-7.5591-3.7663i
-7.6197-3.6574i
-7.6718-3.5558i
-7.7191-3.4582i
-7.7622-3.3659i
-7.8074-3.2835i
-7.8399-3.2107i
-7.8725-3.1163i
-7.9102-3.0125i
-7.9429-2.9187i
-7.9738-2.8159i
-8.0077-2.7059i
-8.0201-2.5922i
-8.0305-2.4891i
-8.0372-2.3845i
-8.0549-2.2834i
-8.0811-2.1812i
-8.107-2.0675i
-8.1332-1.9475i
-8.1377-1.8184i
-8.1419-1.6848i
-8.1703-1.5545i
-8.1947-1.4388i
-8.2077-1.3118i
-8.2154-1.1946i
-8.233-1.0931i
-8.2506-0.98447i
-8.2382-0.86607i
-8.232-0.76133i
-8.2391-0.65639i
-8.255-0.54092i
-8.2523-0.42958i
-8.2337-0.31508i
-8.2056-0.19988i
-8.1888-0.093761i
-8.1781+0.016749i
-8.1704+0.12681i
-8.1528+0.23888i
-8.1394+0.34721i
-8.1259+0.45277i
-8.1243+0.56512i
-8.1075+0.68444i
-8.0829+0.81973i
-8.0721+0.94106i
-8.0747+1.0515i
-8.0582+1.1642i
-8.0304+1.283i
-8.0124+1.3993i
-8.0035+1.5149i
-7.9936+1.6295i
-7.9812+1.742i
-7.9588+1.8501i
-7.9317+1.9478i
-7.9049+2.0553i
-7.8717+2.1621i
-7.8514+2.2529i
-7.8198+2.3431i
-7.7767+2.446i
-7.7386+2.5634i
-7.6975+2.6726i
-7.6753+2.7745i
-7.6522+2.8788i
-7.6108+2.9945i
-7.5669+3.116i
-7.5202+3.2246i
-7.4733+3.3421i
-7.4415+3.4591i
-7.3975+3.5695i
-7.359+3.6866i
-7.3241+3.7976i
-7.2833+3.909i
-7.2308+4.0304i
-7.1847+4.1369i
-7.1456+4.2494i
-7.1126+4.352i
-7.0792+4.4442i
-7.0219+4.5331i
-6.9653+4.6255i
-6.9145+4.725i
-6.8632+4.8257i
-6.8163+4.9267i
-6.771+5.0204i
-6.7208+5.1184i
-6.6771+5.2262i
-6.6275+5.3298i
-6.5718+5.4338i
-6.5137+5.5429i
-6.4542+5.6408i
-6.3928+5.7538i
-6.3367+5.87i
-6.2825+5.9757i
-6.2247+6.0604i
-6.1676+6.1551i
-6.1041+6.2426i
-6.0366+6.33i
-5.962+6.4137i
-5.8879+6.4937i
-5.8144+6.5748i
-5.7495+6.6589i
-5.6817+6.7236i
-5.6126+6.7868i
-5.5268+6.8528i
-5.4462+6.9363i
-5.3655+7.013i
-5.2769+7.0843i
-5.1895+7.1724i
-5.107+7.2659i
-5.0226+7.3466i
-4.9448+7.4257i
-4.8573+7.4997i
-4.7724+7.5583i
-4.6902+7.6251i
-4.6056+7.7065i
-4.5162+7.7791i
-4.4261+7.8448i
-4.3308+7.9037i
-4.2414+7.9734i
-4.1622+8.0383i
-4.0726+8.0908i
-3.9896+8.138i
-3.9073+8.1888i
-3.8259+8.2344i
-3.7361+8.266i
-3.6472+8.3039i
-3.5586+8.3434i
-3.4634+8.3921i
-3.3691+8.4383i
-3.2857+8.4727i
-3.2015+8.5048i
-3.1028+8.5371i
-2.997+8.5704i
-2.8981+8.6003i
-2.8004+8.6426i
-2.7074+8.6857i
-2.6184+8.7258i
-2.5284+8.7516i
-2.434+8.7747i
-2.3287+8.8121i
-2.228+8.841i
-2.135+8.8662i
-2.0422+8.8876i
-1.9597+8.913i
-1.8777+8.9401i
-1.7832+8.9573i
-1.6961+8.9649i
-1.6047+8.9706i
-1.5158+8.9763i
-1.4262+8.9878i
-1.331+9.0098i
-1.2366+9.0352i
-1.1336+9.0589i
-1.0323+9.0813i
-0.93931+9.096i
-0.83767+9.1079i
-0.73445+9.1217i
-0.63023+9.1411i
-0.53197+9.1542i
-0.43553+9.1751i
-0.32166+9.2041i
-0.21361+9.2178i
-0.11229+9.2184i
-0.019581+9.2201i
0.075494+9.2333i
0.16492+9.2401i
0.26421+9.2493i
0.35492+9.247i
0.43473+9.2349i
0.50935+9.2249i
0.60545+9.2292i
0.71992+9.2276i
0.82302+9.1964i
0.9272+9.1917i
1.0363+9.1947i
1.1343+9.1804i
1.2352+9.1718i
1.3369+9.1722i
1.4381+9.1583i
1.5448+9.1252i
1.6336+9.0905i
1.7297+9.0498i
1.8249+9.014i
1.921+8.9813i
2.0126+8.9534i
2.1057+8.9271i
2.2013+8.8912i
2.2878+8.864i
2.3716+8.8112i
2.4673+8.7796i
2.5677+8.7503i
2.6656+8.7044i
2.7561+8.6641i
2.8309+8.6186i
2.9026+8.5625i
2.995+8.5143i
3.1022+8.4743i
3.1988+8.4194i
3.2893+8.3719i
3.3894+8.322i
3.4904+8.2721i
3.5977+8.2282i
3.6954+8.1831i
3.7718+8.1315i
3.8628+8.078i
3.9704+8.0265i
4.0708+7.9711i
4.1446+7.9042i
4.2305+7.8481i
4.3128+7.7973i
4.397+7.7348i
4.4796+7.661i
4.5623+7.6029i
4.648+7.5471i
4.7178+7.4655i
4.7862+7.384i
4.8521+7.3196i
4.9176+7.2431i
4.9931+7.1656i
5.0794+7.0829i
5.1565+6.9972i
5.2325+6.9204i
5.3051+6.8555i
5.3837+6.7753i
5.4537+6.6863i
5.5302+6.6069i
5.6085+6.5216i
5.674+6.4207i
5.7377+6.3328i
5.8038+6.2636i
5.8604+6.194i
5.9199+6.1287i
5.9832+6.0516i
6.0444+5.9759i
6.0945+5.8969i
6.159+5.816i
6.2187+5.7419i
6.271+5.6644i
6.3275+5.5659i
6.3809+5.4771i
6.4392+5.3897i
6.4914+5.2976i
6.5566+5.2192i
6.6147+5.1254i
6.682+5.0209i
6.7509+4.9426i
6.8166+4.8681i
6.8855+4.7814i
6.949+4.6873i
7.0112+4.6046i
7.0787+4.5177i
7.1482+4.439i
7.2051+4.3502i
7.2571+4.2556i
7.3062+4.1589i
7.3669+4.0717i
7.4234+3.9923i
7.4749+3.9139i
7.5161+3.8244i
7.5611+3.7213i
7.6131+3.6318i
7.6649+3.5258i
7.7239+3.4203i
7.7664+3.3222i
7.7883+3.2119i
7.8024+3.1012i
7.8306+2.987i
7.857+2.8626i
7.8879+2.7589i
7.9186+2.6541i
7.9455+2.5322i
7.9721+2.4055i
7.9931+2.2792i
8.0121+2.1587i
8.0533+2.0555i
8.0924+1.9452i
8.1059+1.8352i
8.1115+1.7233i
8.1165+1.6115i
8.1291+1.5109i
8.1261+1.3992i
8.1245+1.2904i
8.1332+1.1702i
8.1433+1.0548i
8.1479+0.95757i
8.1647+0.84711i
8.1624+0.72887i
8.1545+0.60452i
8.1541+0.48402i
8.1406+0.36629i
8.139+0.26436i
8.1402+0.15457i
8.1387+0.034331i
8.133-0.079965i
8.1238-0.19944i
8.1258-0.32407i
8.1352-0.44208i
8.1303-0.5461i
8.1218-0.65262i
8.1081-0.76226i
8.0911-0.86944i
8.0835-0.97154i
8.0659-1.0844i
8.0465-1.2008i
8.0157-1.3082i
7.9754-1.4118i
7.9467-1.5248i
7.9232-1.6349i
7.9056-1.7432i
7.8824-1.8515i
7.8393-1.9525i
7.804-2.0677i
7.8008-2.194i
7.7932-2.3066i
7.7642-2.4223i
7.7469-2.5412i
7.7115-2.6486i
7.664-2.756i
7.6306-2.8597i
7.5901-2.9692i
7.5585-3.079i
7.5117-3.1751i
7.4636-3.2717i
7.4283-3.3822i
7.3926-3.4784i
7.3551-3.5772i
7.3238-3.6791i
7.2833-3.773i
7.233-3.8617i
7.1885-3.9543i
7.1469-4.0559i
7.0996-4.1618i
7.0442-4.2739i
6.9983-4.3818i
6.9507-4.4817i
6.9093-4.5959i
6.8616-4.7123i
6.8147-4.8067i
6.7594-4.9119i
6.7029-5.0128i
6.6539-5.1176i
6.6214-5.2316i
6.5713-5.3286i
6.5253-5.4339i
6.4801-5.5415i
6.4252-5.6473i
6.3688-5.7378i
6.3154-5.822i
6.2644-5.92i
6.2018-6.0058i
6.1372-6.0875i
6.0612-6.1786i
5.9801-6.27i
5.9089-6.3501i
5.8358-6.4352i
5.7623-6.5311i
5.6852-6.6055i
5.6173-6.6781i
5.5525-6.7672i
5.4712-6.8635i
5.3878-6.9502i
5.3187-7.0348i
5.2401-7.1076i
5.1605-7.1872i
5.0782-7.2636i
5.0011-7.3316i
4.9202-7.3889i
4.8428-7.4405i
4.7651-7.4976i
4.6914-7.5717i
4.604-7.6344i
4.5038-7.6809i
4.4092-7.7308i
4.3188-7.7732i
4.2426-7.821i
4.1534-7.8807i
4.0558-7.9344i
3.9669-7.9819i
3.883-8.0352i
3.798-8.0813i
3.6988-8.1257i
3.615-8.1889i
3.5368-8.251i
3.4509-8.2998i
3.3552-8.3469i
3.2525-8.3878i
3.1641-8.4336i
3.0809-8.483i
2.9901-8.5137i
2.8986-8.5527i
2.8097-8.5851i
2.7148-8.6085i
2.6282-8.6302i
2.538-8.6647i
2.4557-8.6862i
2.3656-8.7073i
2.269-8.739i
2.1758-8.7719i
2.0804-8.8072i
1.979-8.8318i
1.8783-8.8641i
1.7848-8.9016i
1.6848-8.9269i
1.5831-8.945i
1.4855-8.9792i
1.3749-9.0112i
1.2706-9.0396i
1.185-9.0531i
1.1022-9.0585i
1.0256-9.0745i
0.93577-9.0877i
0.843-9.1024i
0.75586-9.1136i
0.66129-9.1131i
0.57083-9.0997i
0.47198-9.1077i
0.37481-9.1115i
0.28046-9.1076i
0.19356-9.1083i
0.10331-9.1131i
-0.012845-9.1067i
-0.12368-9.0964i
-0.22435-9.1i
-0.32077-9.1069i
-0.41231-9.1137i
-0.51484-9.1116i
-0.62209-9.1066i
-0.73755-9.1123i
-0.84496-9.1074i
-0.94033-9.0999i
-1.0357-9.0951i
-1.1396-9.0786i
-1.2433-9.053i
-1.3367-9.0295i
-1.4238-9.0166i
-1.5004-9.0046i
-1.5797-8.9841i
-1.6702-8.9775i
-1.763-8.9484i
-1.8428-8.9019i
-1.9352-8.8646i
-2.0465-8.8337i
-2.1623-8.8132i
-2.2621-8.7959i
-2.3582-8.7573i
-2.4643-8.7225i
-2.5658-8.6792i
-2.6475-8.6375i
-2.7466-8.6127i
-2.8476-8.5775i
-2.9464-8.5463i
-3.0559-8.5111i
-3.1561-8.4637i
-3.2361-8.4145i
-3.3112-8.3667i
-3.3976-8.3238i
-3.4855-8.2845i
-3.571-8.2121i
-3.658-8.1387i
-3.7447-8.0686i
-3.834-7.9973i
-3.9207-7.9414i
-4.0037-7.8783i
-4.0852-7.8187i
-4.1664-7.7497i
-4.2443-7.686i
-4.3125-7.6124i
-4.3928-7.5341i
-4.4807-7.4696i
-4.5664-7.3852i
-4.6583-7.305i
-4.7483-7.2402i
-4.8334-7.1822i
-4.9059-7.1044i
-4.9789-7.0425i
-5.0469-6.9722i
-5.1132-6.9046i
-5.1757-6.8291i
-5.2399-6.7562i
-5.3144-6.6922i
-5.3862-6.6169i
-5.4463-6.5324i
-5.4987-6.4503i
-5.5435-6.381i
-5.606-6.3115i
-5.6661-6.2299i
-5.7267-6.1464i
-5.7934-6.0589i
-5.8672-5.9826i
-5.9419-5.9064i
-6.0095-5.8394i
-6.086-5.7694i
-6.1645-5.6951i
-6.2345-5.6202i
-6.2931-5.5403i
-6.356-5.4688i
-6.4069-5.3883i
-6.4628-5.3094i
-6.5292-5.2415i
-6.5941-5.1637i
-6.6509-5.0728i
-6.6988-4.9998i
-6.7406-4.9207i
-6.7987-4.8329i
-6.8631-4.7427i
-6.9193-4.6643i
-6.9654-4.5807i
-7.0097-4.4857i
-7.0666-4.3907i
-7.1282-4.293i
-7.19-4.2009i
-7.2366-4.1065i
-7.2808-3.9925i
-7.3212-3.8878i
-7.3833-3.7906i
-7.4374-3.6861i
-7.4745-3.5912i
-7.5225-3.4857i
-7.5635-3.377i
-7.606-3.2679i
-7.6522-3.1644i
-7.685-3.074i
-7.7196-2.9827i
-7.733-2.8818i
-7.747-2.7792i
-7.7687-2.6686i
-7.7803-2.5635i
-7.7982-2.4582i
-7.8179-2.3653i
-7.8297-2.265i
-7.8419-2.1454i
-7.8619-2.0275i
-7.8899-1.9248i
-7.9039-1.8099i
-7.9127-1.7022i
-7.9422-1.6069i
-7.9783-1.4939i
-8.0076-1.3755i
-8.0281-1.2524i
-8.048-1.1359i
-8.0493-1.0243i
-8.0563-0.91726i
-8.068-0.80355i
-8.087-0.69267i
-8.0962-0.58427i
-8.0953-0.47782i
-8.0929-0.37907i
-8.0825-0.28663i
-8.0664-0.19335i
-8.049-0.084814i
-8.0423+0.028703i
-8.0323+0.14464i
-8.0207+0.25379i
-7.9872+0.36414i
-7.9631+0.48411i
-7.9557+0.6001i
-7.9486+0.72294i
-7.9397+0.84437i
-7.9183+0.96113i
-7.8966+1.0753i
-7.8795+1.1914i
-7.8662+1.3131i
-7.8452+1.4289i
-7.819+1.5495i
-7.8065+1.6538i
-7.7836+1.7618i
-7.7669+1.8598i
-7.7514+1.96i
-7.7223+2.0674i
-7.6967+2.1646i
-7.6756+2.2637i
-7.6383+2.3602i
-7.5994+2.465i
-7.5669+2.5648i
-7.537+2.674i
-7.5004+2.7772i
-7.452+2.8745i
-7.4066+2.9775i
-7.375+3.086i
-7.33+3.1779i
-7.2984+3.2782i
-7.2664+3.3867i
-7.226+3.5052i
-7.1913+3.6137i
-7.1423+3.7104i
-7.0971+3.811i
-7.0629+3.9i
-7.0352+3.9941i
-7.0053+4.1087i
-6.9579+4.2225i
-6.9122+4.3329i
-6.8725+4.4498i
-6.8325+4.5519i
-6.7959+4.6453i
-6.7504+4.7395i
-6.7008+4.8241i
-6.6448+4.9058i
-6.5852+5.0008i
-6.522+5.1086i
-6.4719+5.2203i
-6.4307+5.3302i
-6.3814+5.4364i
-6.3237+5.5421i
-6.2608+5.6459i
-6.2015+5.7414i
-6.1416+5.8398i
-6.0729+5.9369i
-6.0008+6.026i
-5.9391+6.1143i
-5.884+6.2156i
-5.8193+6.3027i
-5.7463+6.387i
-5.667+6.4667i
-5.5982+6.5465i
-5.5279+6.622i
-5.4586+6.6798i
-5.3831+6.7391i
-5.3063+6.8101i
-5.2324+6.8756i
-5.1516+6.9437i
-5.0702+7.0226i
-4.9937+7.0979i
-4.9075+7.1682i
-4.8291+7.25i
-4.7448+7.3178i
-4.6714+7.3822i
-4.5984+7.4567i
-4.5202+7.5309i
-4.4318+7.6107i
-4.339+7.6795i
-4.2474+7.7371i
-4.1512+7.7965i
-4.0592+7.8581i
-3.9766+7.9256i
-3.8984+7.9735i
-3.821+8.0175i
-3.734+8.058i
-3.6443+8.0947i
-3.5588+8.139i
-3.4762+8.1956i
-3.3803+8.2428i
-3.2962+8.2768i
-3.2072+8.316i
-3.1154+8.3497i
-3.0157+8.383i
-2.9163+8.4317i
-2.8348+8.4926i
-2.747+8.5313i
-2.6559+8.5537i
-2.5715+8.5965i
-2.4724+8.6587i
-2.3728+8.7046i
-2.2841+8.7332i
-2.1964+8.7664i
-2.1085+8.7988i
-2.0186+8.8355i
-1.9233+8.8641i
-1.8336+8.8676i
-1.7503+8.8735i
-1.6717+8.8782i
-1.5866+8.8865i
-1.4926+8.8949i
-1.397+8.9146i
-1.3024+8.9215i
-1.2123+8.9206i
-1.1132+8.9239i
-1.0196+8.9401i
-0.91782+8.9595i
-0.82245+8.9755i
-0.72725+8.9926i
-0.62587+8.9965i
-0.53182+9.0003i
-0.42506+9.0073i
-0.32931+9.0166i
-0.23245+9.0231i
-0.12983+9.0255i
-0.026396+9.0368i
0.063381+9.0476i
0.14551+9.0537i
0.24617+9.0559i
0.34388+9.0707i
0.43495+9.0827i
0.52341+9.079i
0.60262+9.0587i
0.6967+9.0434i
0.79706+9.0319i
0.89175+9.03i
0.99726+9.0419i
1.0961+9.0374i
1.201+9.0254i
1.3098+9.0202i
1.4111+9.0071i
1.5001+8.9732i
1.5997+8.935i
1.6933+8.9176i
1.7875+8.9005i
1.895+8.8703i
1.9944+8.8288i
2.0953+8.802i
2.2041+8.7684i
2.2956+8.7355i
2.3698+8.7039i
2.4562+8.6722i
2.5423+8.636i
2.6317+8.5991i
2.7176+8.5608i
2.8069+8.5213i
2.8966+8.4652i
2.9943+8.416i
3.0911+8.3611i
3.1817+8.2947i
3.2686+8.2271i
3.3666+8.177i
3.4684+8.1309i
3.5554+8.0688i
3.6474+8.0152i
3.7363+7.9562i
3.8311+7.9047i
3.9294+7.8458i
4.0209+7.7861i
4.1029+7.7209i
4.1852+7.6577i
4.2662+7.612i
4.3448+7.5483i
4.4229+7.4702i
4.5007+7.4068i
4.5748+7.3485i
4.6424+7.2756i
4.7163+7.1995i
4.7916+7.1197i
4.8625+7.0408i
4.9205+6.9751i
5.0032+6.9153i
5.0901+6.8345i
5.1671+6.7613i
5.2365+6.6873i
5.3074+6.6123i
5.3835+6.5298i
5.4657+6.457i
5.5494+6.3916i
5.632+6.3333i
5.7084+6.2621i
5.7781+6.1821i
5.846+6.1111i
5.9085+6.0342i
5.9668+5.9676i
6.0274+5.892i
6.0818+5.8113i
6.1401+5.741i
6.1968+5.6694i
6.2349+5.5734i
6.2854+5.4842i
6.3416+5.4088i
6.3909+5.3188i
6.4395+5.2352i
6.5073+5.1519i
6.5726+5.0668i
6.6315+4.9643i
6.6973+4.866i
6.7565+4.7826i
6.8246+4.7038i
6.8844+4.6086i
6.9481+4.5139i
7.0109+4.4306i
7.0726+4.3459i
7.1366+4.2643i
7.1843+4.1703i
7.2295+4.0669i
7.2822+3.967i
7.3152+3.8687i
7.3482+3.7649i
7.3911+3.6761i
7.4339+3.5801i
7.4717+3.4932i
7.507+3.4032i
7.5434+3.3105i
7.5788+3.2008i
7.611+3.0889i
7.6396+2.9869i
7.6746+2.8848i
7.7169+2.7682i
7.7514+2.6568i
7.7841+2.5389i
7.8125+2.4287i
7.845+2.3216i
7.8921+2.2174i
7.9241+2.1007i
7.9477+1.9992i
7.9669+1.8989i
7.9882+1.7969i
8.0065+1.6871i
8.0205+1.5876i
8.0294+1.4834i
8.0442+1.3632i
8.0551+1.2462i
8.0578+1.1266i
8.0562+1.0143i
8.0602+0.90605i
8.0805+0.79642i
8.0887+0.6813i
8.0851+0.56546i
8.0808+0.44887i
8.077+0.33306i
8.087+0.21555i
8.1016+0.098488i
8.1062-0.023317i
8.0992-0.14715i
8.0794-0.25469i
8.0569-0.37091i
8.0396-0.50051i
8.0295-0.62425i
8.023-0.7429i
8.0065-0.8536i
7.9975-0.97148i
7.9851-1.0825i
7.9701-1.1877i
7.9453-1.2966i
7.9178-1.4007i
7.8956-1.4911i
7.8701-1.6004i
7.8433-1.7074i
7.8147-1.8057i
7.7734-1.9146i
7.7441-2.025i
7.7277-2.1294i
7.7109-2.2409i
7.6792-2.3606i
7.6407-2.4727i
7.6095-2.5855i
7.5833-2.6903i
7.5556-2.7896i
7.53-2.8892i
7.5049-3.0001i
7.4679-3.1083i
7.4263-3.21i
7.3786-3.3045i
7.3374-3.4044i
7.3061-3.5105i
7.2663-3.6034i
7.2251-3.6927i
7.1841-3.7818i
7.1436-3.8821i
7.1072-3.9832i
7.0537-4.0822i
7.007-4.2057i
6.9781-4.3263i
6.9521-4.438i
6.8938-4.5504i
6.8248-4.6479i
6.7676-4.7476i
6.7152-4.8524i
6.6678-4.9704i
6.618-5.0822i
6.5634-5.1865i
6.5155-5.285i
6.4621-5.3811i
6.4163-5.4896i
6.3776-5.596i
6.3364-5.694i
6.2777-5.7724i
6.2036-5.8549i
6.1352-5.941i
6.0725-6.0208i
6.006-6.0879i
5.9333-6.1527i
5.8686-6.2387i
5.7928-6.3259i
5.7179-6.4012i
5.6421-6.4846i
5.5646-6.5591i
5.5004-6.6356i
5.432-6.7182i
5.3531-6.8002i
5.2666-6.8719i
5.1775-6.9373i
5.1003-7.0222i
5.0337-7.1077i
4.9572-7.1887i
4.8786-7.2618i
4.8055-7.3249i
4.7221-7.3769i
4.6342-7.4334i
4.5602-7.5141i
4.4795-7.5888i
4.3967-7.6446i
4.3087-7.6861i
4.225-7.7335i
4.1243-7.7852i
4.0311-7.8348i
3.9446-7.8906i
3.8612-7.9615i
3.7694-8.0276i
3.6739-8.0863i
3.59-8.1472i
3.4996-8.2035i
3.4234-8.2628i
3.3368-8.329i
3.2284-8.3827i
3.1301-8.4344i
3.0416-8.4793i
2.9505-8.5151i
2.8644-8.5465i
2.7794-8.575i
2.696-8.6165i
2.6073-8.6509i
2.5059-8.6671i
2.41-8.6828i
2.3288-8.722i
2.2466-8.7565i
2.16-8.77i
2.0678-8.7878i
1.9626-8.8045i
1.8577-8.8191i
1.7481-8.8268i
1.6418-8.8563i
1.5456-8.8541i
1.4578-8.8786i
1.3731-8.9058i
1.2832-8.9109i
1.1926-8.925i
1.1011-8.9374i
0.99862-8.9507i
0.9044-8.963i
0.81297-8.9697i
0.73168-8.9855i
